Category,Title,Ingredients,Steps,Loves,URL
ikan,Ikan nila kuah,2 ekor ikan nila--Jeruk nipis--Bumbu halus--5 siung bawang merah--3 siung bawang putih--2 ruas kunyit (dibakar)--4 bh cabe merah besar (3 bh dihaluskan 1 bh di potong2)--2 bh cabe rawit (sesuai selera)--1 ruas jahe--3 butir kemiri (disangrai)--Bahan tambahan--1 ruas lengkuas (memarkan)--1 batang sereh (memarkan)--3 lembar daun salam--3 lembar daun jeruk--2 bh tomat uk kecil (potong2)--Secukupnya garam--Secukupnya air--Secukupnya minyak goreng--Penyedap rasa (me:skip)--,"Potong2 ikan nila 1 ekor potong jd 2. Beri perasan jeruk nipis dan garam diamkan sekitar kurleb 10 menit. Setelah itu cuci bersih--Blender bumbu halus--Panaskan minyak kemudian tumis bumbu halus setelah tercium aroma harum masukkan bumbu tambahan kecuali tomat serta masukkan potongan cabe merah besar.aduk2--Tambahkan air lalu masukkan ikan nila hingga terendam seluruh ikan nila--Aduk perlahan, setelah ikan agak matang masukkan tomat dan beri garam--Cek kematangan ikan nila dan test rasa--Siap disajikan--",1,/id/resep/4442559-ikan-nila-kuah
ikan,Iwak lundu betu'up a.k.a tumis ikan keting #herinwidodo,1 kg ikan lundu potong kepala--10 siung bawang putih--7 siung bawang merah--3 batang serai--20 buah cabe rawit--1 ruas kunyit--3 buah cabe merah iris serong--3 buah cabe hijau iris serong--2 buah tomat potong2--5 lembar daun jeruk--Secukupnya minyak--Secukupnya air--Secukupnya garam--1 sdt asam jawa tanpa biji--,"Haluskan bawang merah, bawang putih, serai, kunyit, cabe rawit, asam jawa--Panaskan minyak, masukkan daun jeruk nipis, lalu masukkan bumbu halus--Tumis spi harum, lalu masukkan ikan lundu, aduk rata lalu tutup wajan sampai mendidih--Tambahkan garam, potongan cabe dan tomat, aduk rata lalu tutup kembali--Paskan rasa, iwak lundu betu'ip siap disantap menyertai nasi putih panas--",2,/id/resep/4444188-iwak-lundu-betuup-aka-tumis-ikan-keting-herinwidodo
ikan,Pindang tongkol kuah santan,Bahan utama :--2 ekor ikan tongkol (goreng setengah matang dan potong2 sesuai selera) me beli yg sudah matang--Bahan pelengkap/bumbu :--2 buah serai (geprek kasar kepalanya)--5 lembar daun salam--1 buah lengkuas (di iris kemudian di geprek kasar)--3 buah cabai hijau besar (di iris)--5 siung bawang merah--5 butir kemiri--5 buah cabai merah keriting--5 buah cabai rawit merah (cabe Jawa) sesuai selera..me suka pedas--1 sdt garam (secukupnya)--1/2 bungkus kaldu penyedap rasa ayam (sesuai selera)--2 buah kunyit--65 ml santan kental (kara yg kecil)--2 gelas 1/2 air minum (gelas belimbing)--,"Haluskan/ulek semua bahan bumbu jd satu bersama garam kecuali cabai hijau, daun salam, serai dan lengkuas yg sudah di geprek--Tumis bumbu yg sudah di haluskan​ hingga setengah matang kemudian masukkan cabai hijau iris, daun salam, serai dan lengkuas yg sudah di geprek/memarkan masak hingga berubah warna sedikit kecoklatan--Lalu masukkan air aduk rata kemudian masukkan ikan tongkol yg sudah di goreng setengah matang masak hingga mendidih--Setelah matang/tercium aromanya tambahkan bumbu penyedap rasa secukupnya sambil di cicipi (jgn sampai keasinan)--Terakhir masukkan santan aduk2 sebentar (kurang lebih 2 menit) agar santan tidak pecah kemudian angkat dan sajikan.--",11,/id/resep/4444064-pindang-tongkol-kuah-santan
ikan,Tuna kecap dengan buncis dan terong goreng,"200 grm tuna potong kecil dadu, goreng--1 terong ungu potong kecil panjang oreng--15 buncis potong panjang, goreng--1/2 tomat besar--10 cabe hijau--5 cabe merah--2 bawang merah--2 bawang putih--5 sendok makam kecap--Secukupnya garam, merica, gula--1 daun salam--3 sendok makan minyak goreng--","Iris bawang merah, bawang putih, cabe merah, cabe hijau, dan potong dadu tomat.--Panaskan minyak, lalu tumis bahan yang telah di iris dan masukkan daun salam. Tunggu hingga layu dan harum.--Masukkan kecap, garam, merica dan gula, jika terlalu kering tambahkan air sedikit saja.--Jika telah mendidih, masukkan tuna, buncis dan terong yang telah di goreng. Aduk2 hingga semua kecampur dan matikan api kompor.--",1,/id/resep/4444354-tuna-kecap-dengan-buncis-dan-terong-goreng
ikan,Gurame Kecap,5 ekor ikan gurame--2 buah tomat--5 siung bawang putih--1 siung bawang bombay--5 siung bawang merah--2 cm jahe keprek--1 batang serai--3 lembar daun salam--1 sdt merica--5 sdm kecap manis--1 sdm saus tiram--5 biji cabai rawit potong kecil kecil--Secukupnya daun kemangi--Secukupnya gula--Secukupnya garam--250 ml air--,"Bersihkan ikan lalu lumuri garam secukupnya. Diamkan lalu goreng. Tiriskan--Haluskan bumbu bawang merah, bawang putih, merica. Tumis bersama irisan bawang bombay sampai harum. Masukkan potongan tomat--Masuk kan 250 ml air. Biarkan hingga mendidih. Masukkan daun salam, serai, cabai rawit dan jahe keprek. Masukkan juga gula, garam, saus tiram dan kecap. Aduk sampai harum.--Setelah mendidih, masukkan ikan gurame yang sudah di goreng tadi. Balik balik agar bumbu meresap dan ikan berwarna hitam pekat.--Masukkan daun kemangi diatasnya. Tutup wajan selama 10 menit. Bolak balik ikan nya SECARA PERLAHAN agar tidak hancur dan meresap. Matikan kompor.--Selesai, siap sajikan dengan nasi panas. Mak nyusss--",6,/id/resep/4444095-gurame-kecap
ikan,Kakap goreng asam saus bawang,1 kg ikan kakap--Bawang merah--Bawang putih--Bawang bombay--Cabe gendot dan rawit (optional)--Wortel--Garam--Gula--Lada bubuk--Penyedap rasa--Saos sambal--Tepung maizena--Jeruk nipis--,Cuci bersih ikan kakap kemudian lumuri dengan jeruk nipis dan garam. Tunggu 10menit kemudian goreng kering. Sisihkan.--Iris tipis bawang merah dan bawang bombay Jika ingin pedas tambahkan cabe gendot dan cabe their sesuai Selera. Cincang halus bawang putih.--Iris wortel dengan posisi memanjang.--Tumis bawang merah putih bombay dan cabe yang sudah dirajang tunggu hingga harum kemudian tambahkan garam Gula penyedap rasa Dan lada bubuk kemudian masukkan saos sambal. Aduk-aduk.--Masukkan irisan wortel--Masukkan 1 sendok makan tepung maizena yang sudah diencerkan--Aduk2 kemudian tes rasa. Apabila terlalu kental tambahkan Air hingga mencapai kekentalan yang diinginkan. Beri perasan jeruk nipis jika suka.--Kalo sudah dirasa cukup matang angkat kemudian siramkan ikan kakap yang sudah digoreng tadi.--Selesai. Ada rasa pedes manis dan asem seger dari jeruk nipis. Silahkan disantap dengan nasi hangat.--,7,/id/resep/4443626-kakap-goreng-asam-saus-bawang
ikan,Pindang Tongkol Goreng Telur,1 pack ikan pindang tongkol (isi 5)--1 butir telur--1 sdm tepung terigu--1/2 sdt lada bubuk--secukupnya garam--minyak goreng--,"Cuci bersih ikan, kemudian potong dua--Siapkan wadah, campurkan terigu dan telur yang dikocok lepas. Beri lada bubuk dan garam saja karena ini ikannya sudah agak asin.--Masukkan ikan ke adonan telur terigu, gulingkan hingga ikan dilumuri telur. Goreng hingga matang. Done!--",27,/id/resep/4442357-pindang-tongkol-goreng-telur
ikan,Baso ikan tuna,250 gram ikan tuna filet--4 siung bawang putih(haluskan)--1 butir telor--4 sdm tepung sagu--Seujung sdt soda kue--secukupnya Merica--1 bks Royco ayam--,"Cincang halus ikan tuna--Campurkan dengan bawang putih yg telah di haluskan,kemudian masukan merica,royco,telur,tepung sagu dan soda kue.--Uleni hingga kalis dan mudah di bentuk.sisihkan--Rebus air hingga mendidih,bentuk adonan kemudian masukan dlm air yg telah mendidih.--Tunggu hingga baso mengapung,kemudian tiriskan.--",3,/id/resep/4443608-baso-ikan-tuna
ikan,Gurame panggang teplon bumbu padang*,1 ekor ikan gurame besar (bisa ikan apa saja)--Bumbu yg dihaluskan :--10 buah bawang merah--5 buah bawang putih--2 buah kemiri--1 buah kunyit seukuran kelingking--1 buah jahe 2cm--5 buah Cabe merah kriting--4 buah cabe rawit--5 butir merica--Tambahan :--1 buah Lengkuas geprek--1 buah Serai geprek--3 lembar daun salam--2 lembar daun jeruk--1/2 kara Santan--2 sendok Kecap--Perasa :--Masako sapi--Garam--Gula--,"Tumis bumbu yg sudah dihaluskan.--Lalu masukan bumbu tambahan dan perasa--Masukan santan dan kecap--Test rasa--Belah ikan menjadi 2, bakar ikan diteplon menggunakan bumbu yg telah ditumis td... Siap, lalu sajikan.--",4,/id/resep/4443079-gurame-panggang-teplon-bumbu-padang
ikan,Dory Salted Egg,Bahan ikan:--250 g ikan dori--1 butir telur (kocok lepas)--Tepung maizena--Bahan saus:--4 butir kuning telur asin--100 ml susu cair--2 sdm mentega--4 siung bawang putih cincang--Segenggam daun bawang--Sejumput daun parseley--10 lbr daun kari--secukupnya Lada--secukupnya Garam--Secukupnya gula--,"Potong potong dori, lalu baluri dengan telur, kemudian tepung maizena--Goreng ikan dori yg sudah dibaluri hingga kecoklatan, lalu angkat dan sisihkan--Panaskan mentega, tumis daun kari, bawang putih hingga harum--Masukan daun bawang, daun parseley tumis hingga layu--Masukan kuning telur asin yg sudah dihaluskan dan telah dicampur dengan susu--Tambahkan garam, lada dan gula secukupnya--Aduk2 hingga saus mengental, lalu matikan api--Setelah saus setengah dingin masukan ikan dori tepung lalu aduk2 hingga tercampur--Sajikan dan selamat menikmati--",7,/id/resep/4443406-dory-salted-egg
ikan,Tuna / Tongkol suwir pete,"2 bh tongkol ukuran sedang (boleh tuna/ ikan yg teksturnya sama)--Bumbu halus :--5 bh bawang merah--4 bh bawang putih--5 bh cabe besar--10 bh cabe rawit (bagi yg gasuka pedes boleh skip/ sesuai selera)--3 bh tomat ukuran sedang--secukupnya Terasi, garam, gula--Bahan pelengkap:--1 ikat daun kemangi--100 gr pete (sesuai selera)--","Goreng ikan setengah matang, tunggu dingin lalu suwir2 (buang kepala dan durinya)--Haluskan bumbu lalu tumis dg 3sdm minyak, setelah harum masukkan pete yg sudah dikupas--Lalu masukkan ikan yg sudah disuwir--Tes rasa, apabila kurang boleh ditambah garam,gula dan penyedap lg.. aduk sampai agak kering--Terakhir masukkan kemangi aduk sebentar sampai layu, angkat dan sajikan--",9,/id/resep/4443300-tuna-tongkol-suwir-pete
ikan,Sarden abc pedas,1 kaleng kecil sarden abc pedas--3-4 buah cabe rawit setan--2 buah cabe merah--2 siung bawang merah--2 siung bawang putih--1 buah tomat kecil--1 cm lengkuas--1/2 cm jahe--Sedikit minyak untuk menumis--Sedikit air--,"Potong tipis2 bawang merah n putih, cabe rawit n cabe merah. Geprek laos dan jahe--Panaskan minyak dalam wajan--Tumis bumbu yg telah di iris sampai halus--Masukkan sekaleng sarden dan masukkan potongan tomat--Tambahkan sedikit air, aduk sampai rata--Tunggu sebentar. Sarden siap di sajikan--",5,/id/resep/4443523-sarden-abc-pedas
ikan,Ikan kembung mandi bumbu balado,"7 ekor ikan kembung ukuran sedang--6 siung bawang merah--4 siung bawang putih--Segenggam cabe rawit--3 buah tomat besar--Segenggam cabe merah besar--Secukupnya garam--Secukupnya penyedap--Secukupnya minyak untuk menumis--1 buah jeruk nipis--2 lembar daun salam #saya skip, lagi gak ada--","Bersihkan ikan, buang sisiknya. Cuci lalu lumuri dengan perasan jeruk nipis, sisihkan--Rebus cabe, bawang dan tomat hingga empuk biar gampang ngulek 😀 + gak gampang basi--Goreng ikan hingga matang--Setelah bumbu matang lalu ulek dan tumis hingga harum.tambahkan penyedap,garam dan sedikit gula pasir, tambahkan sedikit air.aduk hingga mendidih,masukan ikan lalu aduk sampai bumbu meresap--Angkat, siap dinikmati--",3,/id/resep/4442674-ikan-kembung-mandi-bumbu-balado
ikan,Ikan tongkol kemangi bumbu kuning,"1 1/2 ekor ikan tongkol ukuran sedang--2 ikat kemangi--Bumbu halus :--4 siung Bawang merah--2 siung Bawang putih--5 bh cabe rawit hijau--5 bh Kemiri--1 ruas jari jahe--1 ruas jari kelingking kunyit--Bahan tambahan--2 bh daun salam--1/2 bh sereh--Secukupnya Cuka--10 buah rawit--200 ml air--secukupnya Gula, garam dan lada--","Tumis bahan halus hingga harum, masukkan sedikit demi sedikit air hingga habis, tambahkan salam sereh dan bumbu pelengkap/tambahan lainnya--Setelah mendidih masukkan ikan tongkol, setelah bumbu meresap tambahkan kemangi--Masak hingga kemangi layu--Sajikan dengan nasi hangat--",10,/id/resep/4443157-ikan-tongkol-kemangi-bumbu-kuning
ikan,Ikan Kembung Kecap,"2 ekor ikan kembung banjar--1 buah jeruk nipis--2 siung bawang putih--3 siung bawang merah--3 buah cabe merah keriting (bisa diganti dg cabe hijau besar)--3 buah cabe rawit hijau--1 ruas lengkuas--2 lembar daun salam--1 buah tomat--1 sdt garam--0,5 sdt gula pasir--0,5 sdm gula jawa--secukupnya Kecap manis--secukupnya Air--Minyak goreng--","Bersihkan ikan dan lumuri dengan jeruk nipis. Sisihkan.--Iris tipis bawang merah dan bawang putih. Iris agak tebal cabe merah keriting. Geprek salam. Potong tomat menjadi 8 bagian. Serut gula jawa.--Goreng ikan sesuai selera (saya goreng matang)--Tumis cabe merah keriting sebentar baru masukkan bawang merah, bawang putih dan lengkuas, tumis hingga harum. Tambahkan air secukupnya. Masukkan daun salam, gula jawa, gula pasir, garam, dan tomat. Tes rasa. Terakhir masukkan ikan yang telah digoreng, masak sebentar hingga air agak menyusut. Tes rasa kembali.--",4,/id/resep/4442982-ikan-kembung-kecap
ikan,Pecak Ikan Mujaer,"1/2 kg ikan mujaer/ikan mas/ikan gurame--Jeruk nipis--Daun kemangi--secukupnya Gula,garam--2 buah tomat ijo--2 lembar daun jeruk--secukupnya Minyak goreng--Bumbu halus:--1 ons kacang tanah goreng--5 bawang merah--3 bawang putih--3 cabe merah kriting--10 cabe rawit merah--1 ruas kencur--","Bersihkan ikan,lumuri air jeruk nipis dan garam,tunggu 3 menit lalu goreng kering--Sangrai semua bumbu halus dengan sedikit minyak goreng,lalu ulek ato blender--Siapkan wajan,beri minyak sedikit tumis bumbu halus sampai harum dan matang,masukan daun jeruk dan tomat ijonya--Beri sedikit air,tunggu sampai mendidih,lalu masukkan gula dan garam--Cicipi rasa,lalu masukkan ikan yg sudah digoreng. Masak sampai medidih dan ikan sedikit layu dan masukkan daun kemangi. Lalu angkat dan sajikan.--",7,/id/resep/4443063-pecak-ikan-mujaer
ikan,Asam padeh ikan tongkol,1/2 ikan tongkol--Jeruk nipis--4 lb daun sereh--Laos--4 bh asam kandis--2 batang kacang panjang--1 kentang--secukupnya Air--Bumbu halus:--8 bh cabe merah kriting--4 bh cabe rawit merah--4 siung bawang merah--3 siung bawang putih--Seruas kunyit--Seruas jahe--4 bh kemiri--Garam--Penyedap jamur--,"Cuci bersih ikan tongkol beri perasan jeruk nipis sisihkan--Blender semua bumbu halus--Tumis bumbu halus sampai harum, beri air, masukkan ikan tongkol, daun salam, laos yang ditumbuk dan asam kandis--Masukkan kacang panjang dan kentang yang telah dipotong, masak sampai ikan empuk--",9,/id/resep/4442876-asam-padeh-ikan-tongkol
ikan,Ikan mas goreng,4 ekor ikan mas--3 siung bawang putih--1 ruas jahe--1 ruas kunyit--Secukupnya ketumbar--Secukupnya garam--Secukupnya minyak untuk menggoreng--,"Bersihkan ikan, buang sisiknya. Cuci--Haluskan bumbu, lalu campurkan ke ikan yg sudah dibersihkan. Tunggu 15 menit agar bumbu meresap--Goreng ikan dalam minyak yg banyak hingga garing. Siap santapppp--",2,/id/resep/4442628-ikan-mas-goreng
ikan,Ikan Patin Asam Manis,"1 ekor ikan patin, potong dadu, buang tulangnya--1/4 kg tepung terigu--Garam--Lada bubuk--Bumbu saus :--5 sachet saos cabai--10 sachet saos tomat--1 butir bawang bombai--1/4 gelas air--","Untuk ikannya cuci bersih terlebih dahulu, tambahkan garam dan 1/2 bungkus lada.. Diamkan--Setelah itu balur ikan satu per satu dengan tepung..--Goreng ikan yang telah dilumuri tepung--Untuk bumbunya, masukkan saus tomat, saus cabe, irisan bawang bombai, dan air masak hingga mendidih. Koreksi rasa, jika kurang asin tambahkan sedikit garam--Ikan patin asam manis siap disajikan--",4,/id/resep/4442843-ikan-patin-asam-manis
ikan,Brengkes Baung Tempoyak Simpel,"500 gr (1 ekor) baung, potong 5 bagian--Bumbu2:--3-4 sdm tempoyak--2-3 sdm cabe kriting giling--1 sdm kunyit halus--1 btg serai, potong2 kecil, memarkan--Garam, gula pasir--secukupnya Kemangi--Pembungkus : daun pisang & tusuk gigi--","Campur semua bumbu, aduk rata, Cek rasa--Setelah dirasa pas, Masukkan ikan kedlm bumbu, aduk2, diamkan--Masukkan kemangi, aduk--Siapkan daun, tata ikan, beri bumbu & kemangi--Beri tusuk gigi diujung2nya, lakukan sampai ikan habis semua dibungkus (me: jd 2 bgks). kukus 30 menit--Angkat & sajikan--",8,/id/resep/4442460-brengkes-baung-tempoyak-simpel
ikan,Aglio olio Udang Tuna,1 buah Bawang bombay rajang kasar--4 siung Bawang putih cincang kasar--5 buah cabe merah iris--20 buah rawit merah iris--150 gr udang bersihkan dan kupas--200 gr tuna kaleng original--50 gr dada ayam cincang haluskan--500 gr spaghetti Laf*nte rebus dgn minyak sedikit hingga aldente--Perasa jamur + garam secukupny--Olive oil secukupnya untuk menumis😘--,Olive oil panaskan lalu Tumis duo bawang + cabe sampe harum--Masukkan udang tumis bareng bawang sampai merah dan stengah mateng + tuna + dada ayam sampe harum--Masukkan garam + perasa jamur/ayam--Tes rasa--Bila dirasa pas masukkan spaghetti 😘 aduk dan campur sebentar😍--Silahkan mencoba--,2,/id/resep/4442512-aglio-olio-udang-tuna
ikan,Ikan mujaer bumbu kuning,"1 kg ikan mujaer--7 biji Cabe merah--7 biji Cabe rawit merah--3 siung Bawang merah & bawang putih masing-masing--2 biji kemiri--1 bungkus santan kara kecil--Untuk penyedap saya pake magic lezat--Kunyit,jahe,lengkuas,daun salam,sereh--secukupnya Garam & gula--Jeruk nipis untuk menghilangkan bau amis--Minyak goreng--","Bersihkan ikan kemudian diperasi jeruk nipis dan diamkan--Semua bumbu saya rebus agar lebih mudah nguleknya--Kemudian ikan digoreng sampe kering--Bumbu yg udah direbus diulek ditambah kunyit dan jahe--Tumis bumbu dengan minyak sampe harum tambahkan air,santan kara,daun salam,lengkoas,sereh dan magic lezat plus gula + garam--Cek rasa--Biarkan kuah santan meresap kedlm ikannya dan kemudian angkat--Selesai dan selamat mencoba--",7,/id/resep/4270693-ikan-mujaer-bumbu-kuning
ikan,Sambel tomat ikan nila,"Ikan nila 1/2 kg--Cabe merah--Cabe rawit--Bawang merah--Bawang putih--Jahe, serai--Garam--Gula merah--Tomat--Penyedap rasa--","Goreng ikan nila, lalu tiriskan--Uleg bawang merah, bawang putih, cabe merah, cabe rawit, jahe, tomat, garam, gula merah--Serai di geprek--Tumis bumbu sampai harum dan tomat sampai layu,--Icip2 rasa--Lalu masukkan ikan nila yg sudah di goreng tadi, jadi deh. 🤗--",4,/id/resep/4442398-sambel-tomat-ikan-nila
ikan,Pindang patin,1 Kg ikan patin--1 ikat kacang panjang--1 ruas kunyit--2 ruas lengkuas--1 batang serai--2 buah cabai merah--1 buah tomat--2 siung bawang merah--1 siung bawang putih--4 buah kemiri--secukupnya Asam jawa--2 lembar daun jeruk--4 lembar daun salam--secukupnya Garam--secukupnya Penyedap rasa--,"Cuci ikan patin sampai bersih, potong sesuai selera, kalau saya jadi 3 bagian. Setelah bersih sisihkan--Haluskan cabai merah, bawang merah, bawang putih, kemiri, dan kunyit--Didihkan air dalam wajan diatas kompor dengan api kecil lalu masukan bumbu yg di haluskan--Geprek lengkoas dan serai. Masukan dalam wajan--Tambahkan garam dan penyedap rasa--Aduk2 hingga bumbu merata. Kemudian masukan ikan patin, kacang panjang, daun salam dan daun jeruk--Masak hingga ikan matang sempurna, iris tomat----Tes rasa dan siap untuk di hidangkan--",4,/id/resep/4442307-pindang-patin
ikan,Ikan kembung bakar,"5 ikan kembung--7 buah cabe kriting merah--5 siung bawang merah--3 siung bawang putih--1 sereh--1 ruas jari kunyit--secukupnya jahe & lengkuas--secukupnya garam, gula, penyedap--3 sdm santan instan--","Cuci bersih ikan, kasih air jeruk 5 menit dan kasih garam--Haluskan semua bumbu--Campurkan bumbu dan kara, lalu campurkan ikan--Diamkan 1 jam supaya bumbu meresap--Bakar ikan d teplon anti lengket..--Selesai...--",7,/id/resep/4442462-ikan-kembung-bakar
ikan,Chili Tuna Corn Puff,"1 kaleng chili tuna chunk (saya pake merek ayam brand)--2 siung bawang putih--2 lembar Kulit puff pastry instan (saya pake edo)--1 buah Jagung manis pipil--1 sachet bon cabe--1 buah telur rebus--Secukupnya garam, gula dan merica--Secukupnya Parsley (karena ga ada saya ganti oregano)--Kuning telur untuk olesan--","Iris tipis bawang putih lalu goreng ambil minyaknya saja..masukkan chili tuna, kemudian jagung pipil tambahkan garam, gula, merica dan bon cabe--Gilas kulit puff pastry instan kemudian potong menjadi 4 bagian..isi dengan tuna dan telur rebus--Lipat menjadi segitiga lalu pipihkan pinggirnya menggunakan garpu--Terakhir oleskan kuning telur, taburi oregano dan beri saos sambal.. Panggang selama 18 menit dengan suhu 200 derajat----",7,/id/resep/4442346-chili-tuna-corn-puff
ikan,Gurame Goreng Tauco,I ekor Ikan Gurame--6 sendok Tauco--3 sendok tepung maizena--Bumbu iris :--1 ruas Jahe--6 siung bawang merah--4 siung bawang putih--1 buah cabe merah keriting--6 buah cabe rawit--2 buah cabe hijau--1/2 buah tomat merah--2 buah tomat hijau--,"Fillet bagian daging ikan jangan sampai putus.--Cuci bersih kemudian rendam dengan air jeruk (10menit) cuci bersih lagi. Tiriskan.--Panaskan minyak di Panci untuk menggoreng ikan (minyak penuh sampai menutupi semua ikan,agar ikan garing dan renyah). Goreng ikan sampai kecoklatan. Angkat dan tiriskan.--Panaskan minyak,tumis semua bumbu iris. Masukan tauco dan tambahkan air.--Larutkan tepung maizena kemudian masukkan ke dalam tumisan tauco. Aduk cepat sampai mengental.--Saya tidak menambahkan garam karna tauco sudah asin. Tapi sesuai selera ya mom. Cek rasa.--Siapkan ikan di wadah/piring besar. Guyur ikan dengan saus tauco.--Siap disajikan. Selamat makan enak--",4,/id/resep/4442056-gurame-goreng-tauco
ikan,Balado kembung terong pete,3 ekor ikan kembung (@ dipotong 2)--1 buah terong (dipotong kecil2)--1 papan pete--20 buah cabai rawit merah--5 siung bawang merah--3 siung bawang putih--1 buah tomat (di iris kecil2)--secukupnya Minyak goreng--secukupnya Garam--secukupnya Penyedap rasa--,"Panaskan minyak, Goreng ikan kembung dan terong sampai matang.--Goreng pete sebentar.--Uleg/blender cabai, bawang merah, dan bawang putih (uleg kasar), lalu tumis dgn sedikit minyak goreng sambal tersebut, beri garam dan penyedap rasa secukupnya, masukkan irisan tomat ke dlm sambal.--Setelah cabai matang masukkan ikan, terong dan pete yg sdh digoreng tadi. Aduk hingga rata.--Koreksi rasa, lalu sajikan.--",2,/id/resep/4442079-balado-kembung-terong-pete
ikan,Ikan bakar kembung,500 gr ikan kembung--air perasan jeruk nipis..garam untuk marinasi ikan nya ya.--7 siung bawang merah--3 siung bawang putih--cabe merah kira kira aja y mam..klu saya paling 3biji.--3 butir kemiri--ruas jari jahe se--kunyit seruas jari--,Marinasi ikan dengan perasaan jeruk nipis diam kan selama 15m.--Ulek bumbu atau blender juga bisa y...sampai halus..--Lalu tumis bumbu sampai harum dengan minyak 2 sdm..lalu oles kan diatas ikan..masukkan ikan y ke tempat pembakaran...dan oles lg bumbu yg masih tersisa...--Bakar sampai matang...dan siap untuk di hidangkan..----,8,/id/resep/4441812-ikan-bakar-kembung
ikan,Nila bakar,6 ekor ikan nila--3 bh bawang putih--1 sdt garam--Secukupnya minyak goreng--Bumbu bakar:--1 sdt tumbar--9 bh cabai merah keriting--3 bh bawang putih--3 bh bawang merah--1 sdt garam--3 bh daun jeruk--2 sdm air asam jawa--3 sdm gula merah--3 sdm kecap--1 gelas air--,"Bersihkan ikan dari sisik dan kotoran, kerat bagian luar agar bumbu meresap--Bumbui dengan bawang dan garam.--Goreng sebentar dalam minyak panas.--Haluskan bumbu bakar.. Rebus dengan segelas air sampai mendidih dan mengental.. Tes rasa..--Celupkan ikan goreng kedalam bumbu.. Lalu bakar..--",3,/id/resep/4441959-nila-bakar
ikan,Sarden ABC Ceplok Telor Ekstra Pedas,1 Kaleng Sarden ABC Ekstra Pedas--2 buah telur bebek--1/2 kol sobek kecil--3 batang daun bawang--1 st garam--1 st gula putih--Penyedap rasa--Bumbu iris--2 siung bawang merah--2 siung bawang putih--1 buah bawang bombay--6 buah cabe ijo keriting iris--10 buah cabe setan iris--,"Oseng bawang merah, bawang putih & bawang bombay, sampai harum--Masuk kan irisan cabe n oseng sampe matang--Masuk kan kol iris tumis sampai layu, lalu masuk kan sarden Abc...--Beri sedikit air, ceplokan telor diamkan sampai mendidih dan... masuk kan irisan daun bawang...--Aduk sampai matang hidangkan....--Semoga bermanfaat...--",4,/id/resep/4441769-sarden-abc-ceplok-telor-ekstra-pedas
ikan,Asam manis pedas ikan asin tenggiri,500 gr ikan asin tenggiri--150 gr bawang merah--5 siung bawang putih--Cabe merah besar--sesuai selera Cabe rawit--Air asam jawa--Gula merah--secukupnya Gula pasir dan garam--,"Potong ikan asin seukuran ruas jari,rendam selama 20 menit,lalu cuci bersih dan goreng sampai mateng kecoklatan,angkat dan tiriskn--Iris bawang merah, bawang putih,cabe,rendam asam jawa dengan air dan peras ambil airnya--Tumis bawang merah, bawang putih sampai layu dan wangi,masukan air asam jawa,Gula merah,gula pasir secukupnya--Masukan ikan yang sudah digoreng,irisan cabe, tambahkan air sebanyak sama rata dengan ikannya,biarkan air menyusut dan aduk--Koreksi rasa dulu ya,jika kurang asin bisa tambah garam,pas kan rasanya sesuai selera--Matikan api,pindah kan masakan kepiring saji dan sudah siap dihidangkn bersama nasi putih anget--",2,/id/resep/4441637-asam-manis-pedas-ikan-asin-tenggiri
ikan,Mangut ndas manyung,4 buah kepala manyung--1/2 buah kelapa parut yg diambil santannya--5 siung bawang putih--8 buah bawang merah--1 cm kencur--2 cm jahe--2 cm lengkuas--3 lbr daun salam--5 lbr daun jeruk--1 ruas kunyit--10 buah cabe merah kriting (rebus sebentar)--1 genggam cabe rawit setan--3 buah kemiri--1/2 sdt merica--1 sdt garam--2 sdt gula--,"Kukus sebentar kepala manyung selama 5menit--Haluskan semua bumbu kecuali daun-daunan dan lengkuas--Tumis bumbu halus sekalian daun salam, daun jeruk, dan lengkuas. Jika sudah kering dan harum tambahkan santan--Jika sudah mendidih masukkan kepala manyung, tambahkan garam dan gula. Tunggu mendidih kembali dan siap disajikan--",2,/id/resep/4438381-mangut-ndas-manyung
ikan,Lele mandi kecap,"4 potong lele goreng--3 kotak tahu,potong kecil2--5 bawang merah--4 bawang putih--5 sdm kecap--7 cabe rawit--Sedikit bawang bombai,iris tipis--Sedikit air--",Tumis irisan bawang dan cabai sampai keriiing. Lalu masukkan tahu--Tambahkan kecap dan masukkan penyedap bila suka.tambahkan air sedikit lalu masukkan lele.--Masak sampai lele jd melunak krn air kecap. Saya masaknya agak nyemek2 kering gitu bund. Sajikan hangat--,4,/id/resep/4441744-lele-mandi-kecap
