Category,Title,Ingredients,Steps,Loves,URL
udang,Bakwan sayur saos petis udang,1/4 wortel--1/4 kol / kubis--1/2 kg tepung terigu--3 siung bawang putih--4 butir kemiri--1 sdt ketumbar bubuk--1 sdm garam (sesuai selera)--1 sdt penyedap (skip)--Bahan petis--1 ons petis udang--1 siung bawang putih--1 sdm gula pasir--1/2 sdt penyedap--,"Ulek bawang putih, kemiri sampai halus--Campur tepung terigu bumbu halus dan ketumbar, garam, penyedap,tambahkan air kemudian masukan sayuran (wortel dan kubis) sampai rata--Goreng bakwan sampai kecoklatan--Untuk petis udangnya ulek bawang putih, didihkan air, dan masukan petis beserta bumbunya masak hingga meletup2 dan angkat--",6,/id/resep/4358013-bakwan-sayur-saos-petis-udang
udang,Bakwan sayuran n udang,1 bks toge (Rp. 2000)--2 buah wortel iris korek api--1 batang daun bawang (sy lupa beli daun bawang 😁)--Sckpnya udang--Bumbu halus :--1/4 sdt lada--3-4 bawang putih--Sckpnya garam--10 sdm terigu--2 sdm tepung beras--Sckpnya air--,"Campur toge, wortel dan daun bawang aduk rata--Cuci bersih udang buang kepalanya, kulit dan buntutnya jgn dibuang--Campur terigu dan tepung beras beri air sckpnya aduk rata dgn kekentalan sedang masukan jg bumbu halus,garam dan kaldu bubuk aduk rata (icip rasa)--Masukan sayuran ke tepung sckpnya dl (kira2)--Panaskan minyak agak banyak....bikin versi bundar masukan jg centong sayur ke minyak sampai bnr2 panas--Setelah minyak dan centong panas angkat centong sisakan sedikit minyak d centong, taruh adonan bakwan dicentong dan ksh udang diatasnya (hati2 dgn centong yg panas)--Kemudian masukan centong yg berisi adonan bakwan ke minyak--Tunggu bbrp saat sampai bakwan terlepas dr centongnya, goreng bakwan sampai matang dan kecoklatan dgn api sedang--Bakwan siap disantap dgn cabe rawit bisa jg buat lauk makan siang--Selamat mencoba 👌--",19,/id/resep/4423304-bakwan-sayuran-n-udang
udang,Udang balado pedas,1/2 kg udang bersihkan--bumbu halus:--20 cabe rawit merah--20 cabe rawit merah--3 siung bawang putih--6 siung bawang merah--1 tomat--secukupnya gula--secukupnya garam--secukupnya kaldu bubuk ayam (saya pakai yg non msg)--sedikit air--sedikit merica bubuk--3 cabe keriting merah--3 siung bawang putih--6 siung bawang merah--1 tomat--secukupnya gula--secukupnya garam--secukupnya kaldu bubuk ayam (saya pakai yg non msg)--sedikit air--sedikit merica bubuk--,"Bersihkan udang, (kalau saya masih pakai kepala dan kulit). lumuri dengan jeruk nipis, diamkan beberapa saat.--Cuci udang lalu goreng (saya lebih suka yang garing), sisihkan--Tumis bumbu halus sampai harum. tambahkan gula, garam, kaldu bubuk dan sedikit air. cek rasa lalu masukkan udang. biarkan bumbu meresap--",5,/id/resep/4442567-udang-balado-pedas
udang,Udang Crispy Saos Kerang,udang crispy ¼ kg (silahkan lihat resep udang crispy--1/4 kg kerang kupas--3 siung bawang putih--4 siung bawang merah--2 buah tomat--merica bubuk (saya pakai ladaku)--1/2 botol saos tomat--maizena (1 sendok teh)--secukupnya gula & garam--,"Rajang bawang merah, bawang putih, tomat--Kemudian tumis bawang merah, bawang putih, tomat--Setelah harum, masukkan kerang kupas kedalam tumisan--Masukkan merica bubuk, gula, garam secukupnya, aduk 2 menit--Masukkan saus tomat ½ botol kecil--Agar mengental tambahkan maizena 1 sendok teh kedalam air ½ gelas tanggung, tunggu 3 menit sampai semua bumbu meresap sempurna--Matikan kompor dan masukkan udang crispy aduk hingga saos merata pada udang crispy tsb--Sajikan dengan nasi hangat--Selamat mencoba 👍--",2,/id/resep/4442244-udang-crispy-saos-kerang
udang,Udang saos tiram asam manis,"1/2 kg udang galah, buang kepala--Bumbu:--7 siung Bawang putih--10 bh Cabe merah keriting--3 bh Cabe rawit merah--5 butir Kemiri--sejumput jari Lada butiran--2 bh Tomat , potong2 dan haluskan kasar--Seledri iris kecil2--Saos tiram, saos tomat, saos sambal dan kecap manis--","Haluskan semua bumbu dan tumis sampe harum--Setelah bumbu harum, masukkan tomat yang sudah dihaluskan smp bumbu berubah berwarna merah--Tambahkan garam dan gula pasir sesuai selera--Masukkan udang.. aduk rata smp matang tapi jangan sampai over cook karena membuat tekstur udang tdk segar lagi--Tambahkan saos tiram, saos tomat, saos sambal dan sedikit kecap manis--Setelah matang sebelum api dimatikan, taburkan seledri, aduk sampai rata dan matikan apik--Siap dihidangkan--",7,/id/resep/4442289-udang-saos-tiram-asam-manis
udang,Udang saus telor asin,15 ekor udang ukuran sedang--1 buah jeruk nipis--2 sdm tepung terigu--1 sdm tepung maizena--1 sdt masako--1 butir putih telur--2 buah telor asin (merahnya saja dihancurkan dan beri air sedikit)--1 sdm margarin--2 siung bawang putih (cincang halus)--1/4 ruas jahe (cincang halus)--1/4 bawang bombay (cincang kasar)--Lada--Garam--Garlic powder--,"Bersihkan udang, buang kepalanya buang kotoran udang pada bagian punggung dan bawah udang, sisakan buntut udang..--Marinade udang dengan air jeruk nipis, garam, lada dan garlic powder.. masukkan kulkas, marinade min 15 menit..--Setelah udang di marinade masukan putih telur ke dalam udang, aduk hingga semua udang terlapisi putih telur..--Campurkan tepung terigu, tepung maizena, dan masako, setelah tercampur balurkan udang ke dalam adonan tepung hingga terlapisi semuanya..--Siapkan minyak panas untuk menggoreng udang, setelah cukup matang angkat, panaskan minyak lebih panas lalu masukkan kembali udang, goreng selama kurang lebih 1 menit lalu angkat, tiriskan (digoreng 2x agar lebih crispy)..--Panaskan wajan, masukkan margarin, bawang putih, bawang bombay dan jahe, masak hingga harum lalu masukkan merah telor yg sudah dilumatkan dengan sedikit air.. Aduk hingga berbusa, lalu masukkan udangnya aduk hingga merata..--Setelah tercampur rata, siap untuk disajikan :)--",5,/id/resep/4442399-udang-saus-telor-asin
udang,Botok jamur tahu udang,1/2 biji kelapa parut--100 grm udang bersih tanpa kepala dan kulit--1 bungkus jamur tiram--2 biji tahu--1 butir telor--1 biji tomat potong dadu--daun pisang secukup nya--Bumbu Halus--2 biji cabe merah besar--10 biji cabe rawit--3 siung bawang putih--3 bawang merah--2 biji kemiri--1 sendok teh ketumbar--sedikit jahe--sedikit kunyit--sedikit lengkuas--sedikit kencur--2 lmbar daun jeruk--garam--gula--msg kalau perlu aku ngk pakai--,Rebus tahu di air mendidih sebentar dan angkat potong dadu.rebus jamur tiram sebentar saja ya angkat celur daun pisang di air rebusan tahu tadi bagi daun pisang layu biar ngk sobek waktu kita pakai--Haluskan bumbu halus. satukan semua bahan kelapa parut tomat tahu udang jamur aduk rata jagan lupa beri garam gula aduk rata koreksi rasa pecahkan telor aduk rata dan bungkus dengan daun pisang tusuk dengan lidi kukus selama 30menit--Sajikan----,5,/id/resep/4442095-botok-jamur-tahu-udang
udang,Sambal goreng udang buncis,"1/4 kg Udang , buang kepala dan ekornya--1/2 kg Buncis , potong seruas jari--Bumbu :--15 bh Cabe merah keriting--5 bh Cabe rawit merah--8 siung Bawang merah--5 siung Bawang putih--1 buah Tomat--5 butir Kemiri--Salam, laos, serai, daun jeruk--","Haluskan semua bumbu cabe, bawang merah, bawang putih dan kemiri--Panaskan minyak dan tumis bumbu sampai harum dan keluar minyak--Masukkan salam,.laos, serai dan daun jeruk.--Masukkan garam, gula jawa dan sedikit gula pasir sesuai selera--Masukkan udang, tumis sampai tercampur rata dg bumbu baru masukkan buncis--Setelah buncis layu.. matikan api dan siap dihidangkan--",7,/id/resep/4442147-sambal-goreng-udang-buncis
udang,Nasi Goreng Udang Oriental,"4 piring nasi--150 gr udang kupas--4 siung bawang merah, haluskan--4 siung bawang putih, haluskan--2 butir telur--Margarin--Garam--Merica--","Kocok lepas telur--Panaskan wajan, masukkan margarin, setelah panas masukkan telur.--Aduk telur untuk membuat scrambled egg. Angkat dan sisihkan.--Panaskan lagi wajan, masukkan 2 sendok makan margarin.--Tumis bawang merah dan bawang putih hingga wangi.--Masukkan udang, tumis sampai berubah warna.--Masukkan nasi aduk sampai rata.--Bumbui dengan garam, gula dan merica. Aduk rata.--Masukkan telur aduk hingga rata.--Seimbangkan rasa.--Siap dihidangkan.--",3,/id/resep/4441516-nasi-goreng-udang-oriental
udang,Balado Kentang Udang,1/2 kg kentang--1/4 udang--1 papan pete--5 lembar daun jeruk (iris tipis)--1 buah kemiri--Cabe rawit keriting dan cabe syaiton (sesuaikan selera)--5 siung bawang merah--2 siung bawang putih--1 sachet terasi udang ABC--1 buah tomat--Minyak utk menumis--,"Potong dadu kentang, goreng kering, kemudian sisihkan--Rebus cabe, bawang putih, bawang merah, dan tomat hingga lunak kemudian di haluskan bersama dg terasi dn kemiri (kalau sy d blender saja)--Tumis bumbu halus hingga harum, masukkan pete, daun jeruk, dan udang, lalu koreksi rasa.--Masukan kentang goreng. Aduk hingga semua bahan tercampur rata. Balado siap di sajikan.--",1,/id/resep/4441357-balado-kentang-udang
udang,Sambal Gami Udang,1/2 kg udang (buang kulit kepala dan ekor'ny)--Bumbu sambal 👇--2 siung bawang putih--8 siung bawang merah--2 buah tomat--15 buah cabe kecil--1/2 bungkus terasi ABC--2 lembar daun jeruk--Secukupnya gula dan garam--Minyak goreng--,"Cuci bersih udang yang telah dibuang ekor dan kulit kepalanya, tiriskan--Goreng bumbu sambal (kecuali daun jeruk) sampai layu, lalu uleg sampai agak halus--Letakkan cobek diatas kompor lalu tumis sambal dengan minyak. Tambahkan gula, garam, daun jeruk beserta udang yang telah dicuci.--Tunggu sampai mendidih dan udang matang. Tes rasa kemudian siap disajikan--",7,/id/resep/4440158-sambal-gami-udang
udang,Udang Asam Manis Glowing,1/2 kg udang--3 siung bawang merah--Kunyit bubuk--Garam--Penyedap rasa (saya tidak)--Air asam jawa--,"Bersihkan udang dan cuci bersih. (Saya tidak kupas kulit)--Masukkan udang dalam air asam Jawa.--Iris bawang merah--Panaskan minyak, tumis irisan bawang merah.--Masukkan udang dan air asamnya ke dalam tumisan. Aduk.--Beri kunyit dan garam. Tes rasa--Tunggu sampai kuah mengental dan dapat warna glowingnya.--Angkat. Sajikan--",2,/id/resep/4439423-udang-asam-manis-glowing
udang,Gulai udang dengan daun ubi,"1 kg udang galah/peci yg sedang/besar--4 ikat daun ubi (daun singkong/pucuk perancis,)--1/2 kg kelapa tua, parut--2 lembar daun salam--1 lembar daun kunyit--1 batang serai--4 buah asam kandis--4 lembar daun jeruk--Bahan bumbu halus :--250 gr cabe keriting--4 butir bawang merah--1 butir bawang putih--Sejempol lengkuas/Laos--Sejempol jahe--Seruas kunyit--4 butir kemiri--Garam--","Bersihkan udang, buang ujung kepala dan kulit dikepala udang, gunting kaki2 dan punggungnya buang kotorannya. Cuci bersih, garami, sisihkan.--Siangi daun ubi/daun singkong, ambil yg muda2. Cuci. Rebus dengan sedikit garam hingga empuk. Sisihkan.--Haluskan semua bumbu. Peras kelapa hingga santan keluar kurang lebih jadi 1 kg santan.--Masukkan bumbu halus dan santan dalam kuali, tambahkan daun salam, daun kunyit, daun jeruk, serai, asam kandis dan garam, aduk rata didihkan.--Setelah mendidih masukkan udang, masak hingga udang 1/2 matang.--Daun ubi yg sudah empuk diperas, potong2 atau gunting. Masukkan dalam gulai.--Masak hingga udang dan daun ubi empuk, kuah mengental dan taminyak.--Sajikan dengan nasi panas... dijamin batambuah tambuah maambiak nasinyo 😂😂😂. Nan sabana bana lamak...😋😋😋😋😋--",24,/id/resep/4439465-gulai-udang-dengan-daun-ubi
udang,Udang goreng tepung,250 gr udang--1 butir putih telur--3 sdm tepung sajiku(tepung bumbu merk lain boleh ya /optional)--1 sdm tepung beras--Secukupnya air--,"Buang kepala udang cuci bersih lalu taruh di kulkas 1-2 jam--Ambil 1 sdm tepung sajiku campurkan dengan putih telur beei sedikit air aduk rata,adonan seperti kulit pisang goreng ya kekentalanya--Jadikan 1 sisa tepung sajiku dan tepung beras didalam wadah tertutup/ toples--Celupkan udang ke bahan basah/ adonan tepung telur tadi lalu taruh ditoples yg berisi tepung kering tutup toples kocok beberapa kali--Langsung goreng dlm minyak panas setelah dikocok,kecilkan api lnjutkan menggoreng sampai matang--",15,/id/resep/4423294-udang-goreng-tepung
udang,Udang galah goreng,250 gr udang galah--4 siung bawang putih--Minyak goreng--secukupnya Garam--,"Bersihkan udang,buang kotoran dikepala udang,dan cuci bersih--Haluskan bawang putih dan garam,campurkan udang dan bumbu,aduk agar bumbu tercampur rata,biarkan bumbu resap dulu selama 15 menit--Panaskan penggorengan dan masukan udang,goreng sampai kemerahan,angkat dan tiriskan--Udang galah goreng sudah siap dihidangkan--",2,/id/resep/4438870-udang-galah-goreng
udang,Shrimp with salted-egg sauce,"2 ons udang (kupas+cuci bersih)--1 bgks Tepung bumbu serbaguna--2 butir telur ayam (ambil putihnya)--3 siung bawang putih--3 buah cabe rawit (optional)--1/2 btg daun bawang--3 butir telur asin matang (ambil kuningnya)--Susu full cream/plain--secukupnya Gula, garam, merica--","Rendam udang dalam air lemon/daun jeruk selama beberapa menit (menghilangkan bau amis)--Masukkan udang kedalam putih telur kemudian lumuri dengan tepung bumbu. Goreng sampai kuning keemasan dengan api sedang--Persiapan saus telur asin:--Haluskan kuning telur asin dengan garpu dan ditambahkan susu cair sedikit demi sedikit sampai agak encer--Panaskan minyak, tumis bawang putih yg sudah dicincang halus, cabe rawit dan daun bawang iris tipis.--Tumis hingga harum--Masukkan campuran saus telur asin, kecilkan api dan aduk rata--Jangan lupa tambahkan gula, garam dan lada sesuai selera (rasa cenderung gurih)--Masukkan udang goreng tepung tadi. Kemudian matikan api--Siap disajikan :)--",6,/id/resep/4439163-shrimp-with-salted-egg-sauce
udang,Cilok udang sederhana ala anak rantau,10 sendok makan tepung terigu--10 sendok makan tepung tapioka--Penyedap rasa--Air panas--100 gram udang yang sudah dihaluskan--,"Masukan telung terigu dan tepung tapioka kedalam wadah--Masukan penyedap rasa dan udang yang sudah dihaluskan, campur menjadi 1--Rebus air hingga mendidih--Masukan air mendidih sedikit demi sedikit kedalam wadah yang sudah berisi tepung, penyedap rasa, dan udang yang sudah dicampurkan hingga adonan menjadi kalis--Setelah adonan sudah kalis maka bentuklah menjadi bulat-bulat atau sesuai selera--Rebus air hingga mendidih--Setelah air mendidih masukan adonan yang sudah di bentuk kedalam air yang sudah mendidih--Tunggu adonan hingga matang / cilok mengapung di atas permukaan air panas--Angkat dan tiriskan--Cilok siap disantap--",6,/id/resep/4438904-cilok-udang-sederhana-ala-anak-rantau
udang,Dimsum Ayam Udang Kukus,500 gram ayam giling--250 gram udang cincang--2 butir kuning telur--Kulit lumpia--150 gram tepung tapioka--50 gram tepung terigu--7 siung bawang putih--4 siung bawang merah--1 siung bawang bombai--1 sendok saus tiram--1/2 sendok lada bubuk--1 sendok minyak sayur--secukupnya Garam--Wortel parut--,"Bawang merah, bawang putih dan bawang bombai diuleg/diblender.--Ayam giling, udang cincang, kuning telur, tepung tapioka, tepung terigu dicampur dalam 1 wadah.--Ditambahkan bumbu yang sudah diuleg.--Ditambahkan garam secukupnya, saus tiram, lada bubuk, minyak sayur. Diaduk semuanya hingga rata.--Basahi kulit lumpia agar mufah dibentuk.--Ambil 1 sendok adonan diletakkan diatas lumpia, bentuk sesukamu.--Diberi toping wortel parut diatas dimsum mentah.--Kukus selama 20 menit.--Dimsum ayam udang kukus siap disajikan.--",5,/id/resep/4438787-dimsum-ayam-udang-kukus
udang,Udang balado,1/2 kg udang--bumbu halus:--5 bawang putih--10 bawang merah--10 cabe merah--sesuai selera cabe rawit--1 bungkus royco--garam--gula--,"Buang kepala udang lalu cuci bersih, sisihkan--Blender bumbu halus--Panaskan sedikit minyak lalu masukkan bumbu yang sudah di blender--Jika bumbu sudah mendidih masukkan udang--Tes rasa, sajikan--",7,/id/resep/4438353-udang-balado
udang,Mie Goreng Udang By Bunda Les,"1 bks mie telur,rebus dgn sedikit minyak,tiriskan--1 butir telur--1 batang wortel iris korek api--Kol secukupnya,iris halus--10 ekor udang--Sedikit kecap--1 btg daun bawang--Bumbu halus--3 butir bawang putih--2 butir kemiri--Sedikit garam untuk memudahkan mengulek--1 bks masako sapi--Sedikit lada halus--Minyak goreng untuk menumis--","Campur mie dgn kecap hingga rata--Panaskan minyak goreng,tumis bumbu halus hingga wangi,masukkan telur,orak arik,masukkan udang..masak hingga udang berubah warna..--Tambahkan sedikit air,masukkan wortel dan kol..masak sampai sayuran layu dan air asat--Kecilkan api, masukkan mie,masako,lada halus,aduk rata..koreksi rasa--Masukkan daun bawang..aduk sebentar..sajikan..--",6,/id/resep/4438226-mie-goreng-udang-by-bunda-les
udang,Bakwan Sayur dan Udang,"2 buah wortel,serut korek api--Kol diiris halus--1 batang daun bawang,iris halus--1 batang seledri,iris halus--1 buah jagung,dipipil trus ditekan pelan dgn cobek--350 gr tepung terigu--1 sdm tepung beras--1 sdm tepung sagu--1 bks masako sapi--Sedikit lada halus--Bumbu halus--3 butir bawang putih--2 butir kemiri--Sedikit garam untuk memudahkan mengulek bumbu--secukupnya Minyak goreng--25 ekor udang yg sudah dibersihkan dan dibuang kepalanya--Air matang--","Campur semua bahan dan tambahkan air sampai tercampur rata jgn terlalu encer atau kental yaa..koreksi rata..--Panaskan minyak,rendam sendok sop sampai panas,angkat sendok sop,isi dgn 2 sendok makan adonan bakwan,taruh seekor udang diatasnya..goreng sampai terlepas dr sendok sopnya..kalo msh nempel,bantu congkel dgn sendok..goreng sampai keemasan..--Taraa..siap dihidangkan..aq msh punya bumbu siomay semalam. Tinggal cocol dehh..pakai saos sambal jg mantap..--",6,/id/resep/4437703-bakwan-sayur-dan-udang
udang,Tumis Buncis Udang,"2 genggam Buncis muda segar (siangi, potong serong, cuci)--1/4 kg Udang kupas (bisa ganti campuran bahan lain yaa, sprti bakso, sosis, daging, ato sayur lain)--5 bj Cabe merah keriting (iris serong tipis)--3 bj Cabe rawit (iris serong tipis)--1 sdm Kecap manis Bango (sesuai selera)--Gula pasir--Garam--bila perlu Kaldu bubuk--Sedikit air (ga pake gpp. Soalny sy buat berkuah dikit)--Bumbu uleg :--1-2 btr Kemiri (wajib kalo sy, biar mantap tumisanny)--5 siung Bawang merah--5 siung Bawang putih--Sejumput merica--","Siapkan semua bahan. Panaskan scukupny minyak, tumis bumbu uleg hingga harum, masukkan cabe iris, tumis hingga layu.--Masukkan udang. Masak hingga berubah warna. Beri air dikit/scukupny. Masukkan buncis.--Bumbui gula, garam secukupnya, kaldu bubuk bila perlu, trs kecap Bango bila suka. Koreksi sampai rasa pas. Manis gurih, pedesnya ringan kurlebnya yaa.--Masak hingga buncis cukup matang. Angkat, sajikan. Selamat mencoba dan selamat menikmati :)--",6,/id/resep/4437839-tumis-buncis-udang
udang,Udang Goreng Saus Padang,"500 gr udang, buang kepalanya, cuci bersih, lumuri jeruk nipis--5 siung bawang merah, iris--3 siung bawang putih, iris--10 biji cabe rawit merah, iris--1 ruas jahe, geprek/memarkan--2 sdm saus tiram--2 sdm saus tomat--1 sdm kecap manis--1/2 sdt garam (saus tiramnya sudah asin)--1/2 sdm merica--1 batang daun bawang, iris--3 batang daun seledri, iris--","Goreng udang sampai matang (sebentar saja), kemudian sisihkan--Tumis dengan minyak (1 sdm, sisa gorengan udang): bawang merah, bawang putih, jahe, cabe rawit--Masukkan saus tiram, saus tomat, kecap manis, garam, merica--Aduk sampai bumbu meresap--Koreksi rasa sesuai selera--Hidangkan bersama taburan daun bawang dan daun seledri--",3,/id/resep/4437325-udang-goreng-saus-padang
udang,Tumis Wortel jagung udang,3 bh wortel potong korek--1 bh jagung pipil atau serut--1/4 udang--1 btg daun bawang iris--1 bh tomat--secukupnya Bawang merah Bawang putih--secukupnya Cabe rawit dan cabe merah--,"Goreng udang terlebih dulu, rebus wortel agar empuk. Tumis semua bumbu, masukkan sayuran dan udang. Tambahkan lada, garam, gula, dan penyedap (optional) aduk.koreksi rasa. Jadi deh 😊--",5,/id/resep/4436840-tumis-wortel-jagung-udang
udang,Udang Saus Tiram,1/2 kg udang ukuran sedang--Bumbu halus :--10 siung bawang merah--8 siung bawang putih--2 cm jahe--5 bh cabe merah keriting--Bahan lainnya :--Gula merah sisir 1 sdm--1 bks saori saus tiram--4 sdm kecap manis--secukupnya Garam--Daun bawang iris besar--Bawang bombay iris panjang--Minyak untuk menumis--200 ml Air--,"Tumis bumbu halus sampai harum dan berminyak--Tambahkan 1 bks saori saus tiram aduk rata--Tambah kan gula merah, air dan kecap serta masukkan udang aduk sampai rata dan udang mengeluarkan kaldu--Tambah garam dan koreksi rasa. Masukkan bawang bombay dan daun bawang. Masak lagi hingga bumbu benar2 meresap.--Sajikan.--",14,/id/resep/4434513-udang-saus-tiram
udang,Ampal udang debm,500 gram udang--1 btr telor--1 sdm tepung keto--1 sdm minyak wijen--2 siung bawang putih--1/2 sdt ketumbar--Secukupnya garam--,"Masukan smua bahan dalam food procesor.bisa jg pakai blender.proses sampai smua halus dan tercampur rata.--Goreng sesendok demi sesendok sampai kuning keemasan.
Enak bgt d makan sama cabe,saos sambal atopun mayones--",6,/id/resep/4433764-ampal-udang-debm
udang,Sate Udang Goreng,"6-8 ekor udang (biarkan utuh)--5-6 siung bawang putih--1 ruas kunyit--1/2 buah jeruk nipis--Tusuk sate--Secukupnya penyedap, garam--","Siapkan bahan yang diperlukan.--Cuci bersih udang lalu beri perasan jeruk nipis, biarkan beberapa menit--Haluskan bawang putih dan kunyit lalu beri secukupnya garam dan penyedap.--Baluri udang dengan bumbu halus, biarkan beberapa menit.--Lalu goreng hingga kering angkat dan tiriskeun.--Siap disajikan.--",6,/id/resep/4433748-sate-udang-goreng
udang,Mie goreng udang sosis,"1 bungkus mie telur--3 siung bawang merah, cincang halus--4 siung bawang putih, cincang halus--1 btr telur, kocok--1 btg daun pre/daun bawang, potong2--Secukupnya sosis, potong2--Secukupnya udang--1 sdm kecap manis--1/2 sdm kecap asin--1/2 sdm saus tiram--1/2 sdm saus inggris--Secukupnya garam gula merica--Secukupnya kaldu jamur--","Rebus mie telur sampai setengah matang, saring, sisihkan dan beri minyak--Tumis bawang merah bawang putih sampai harum, masukkan telur kocok, kemudian udang sosis.--Masukkan mie, kecap manis, kecap asin, saus tiram, saus inggris. Tambahkan air sedikit bila terlalu kering. Bumbui garam gula merica dan kaldu jamur. Aduk rata. Tes rasa.--Terakir tambahkan irisan daun bawang. Sajikan.--",1,/id/resep/4433674-mie-goreng-udang-sosis
udang,Tumis jagung udang papay,"5 buah jagung muda (iris serong tipis tipis sesuai selera)--8 buah tahu pong di potong potong dadu--1 buah wortel iris serong--sesuai selera Udang papay , kalo mau pakai teri lebih enek--3 buah bawang merah iris iris--1 buah bawang putih iris iris--","Panas minyak goreng secukupnya, tumis bawang merah dan bawang putih--Masukkan wortel dan jagung muda..--Setelah agak empuk, masukkan lagi tahu pong dan udang papay nya.. Tambahkan garam dan gula secukupnya--Jangan lupa koreksi rasanya--Kalau sdh pas.. Siap deh dihidangkan--Selamat mencoba--",6,/id/resep/4433465-tumis-jagung-udang-papay
udang,Pare Nenek Udang,"4 buah pare uk sedang cuci, iris tipis--50 gr udang--Bumbu halus :--2 bawang merah--1 bawang putih--1 kemiri--1/2 ruas kunyit--1/4 ruas jahe--1/4 sdt terasi--Bumbu tambahan :--2 rawit setan, iris tipis--3 cabe merah keriting, iris tipis--1 lbr daun salam--Kecap manis--Garam--Gula pasir--Gula merah--","Cuci pare dg garam, remas2 smpe keluar air..buang air nya, bilas dg air bersih sampai 3 kali agar tidak pahit.--Ulek halus bahan bumbu halus di atas.--Goreng pare sampai setengah kering (saya tidak terlalu kering 😁) tiriskan.--Panaskan 2 sdm minyak goreng, tumis bumbu halus + cabe iris, daun salam sampai harum masukkan udang, tumis sampai udang berubah warna.--Masukkan pare yg sdh di goreng, tumis sampai pare berbalur rata bumbu, beri garam, gula pasir, gula merah, kecap manis, beri sedikit air. Tes rasa, masak sampai air menyusut dan pare matang.--Sajikan dg nasi hangat 😊😉--",6,/id/resep/4433213-pare-nenek-udang
udang,Udang Goreng Tepung Pedas,1/4 udang buang kulit dan kepala--1 sdm air jeruk--3 sdm Tepung serbaguna crispy hot spicy (saya pake merk sasa)--Tepung serbaguna crispy original (saya pake merk kruawang thip thailand)--1 telur (kocok lepas)--Minyak goreng--,"Rendam udang dengan air jeruk 10 menit, lalu cuci bersih. Tiriskan--Setelah ditiriskan cambur udang dengan bumbu hot spicy. Masukan ke adonan telur, angkat dan balur ke tepung crispy original--Goreng di minyak panas. Angkat dan sajikan--",38,/id/resep/4433528-udang-goreng-tepung-pedas
udang,Balado udang pete,250 gram udang--4 buah pete--Bahan halus:--4 siung bawang merah--3 siung bawang putih--3 kemiri--3 cabe besar--10 cabe rawit--2 sendok Kecap bango--secukupnya Garam--secukupnya Air--secukupnya Sasa--,Cucu bersih udang--Tumis bumbu halus sebentar saja--Masukkan pete--Lalu udang--Tambahkan garam dan sasa--Tunggu udang hingga berubah warna icip icip rasa--Ok siap di hidangkan--,28,/id/resep/4385302-balado-udang-pete
udang,Udang kuah bumbu,1/2 kg udang--2 lembar daun jeruk--5 buah cabe rawit--1 buah cabe merah--5 siung bawang merah--3 siung bawang putih--3 buah kemiri--1 barang serai--1 ruas laos--1 ruas kunyit--Sedikit jahe--Secukupnya lada bubuk--Secukupnya garam--Secukupnya gula & penyedap rasa--,"Cuci bersih udang,memarkan serai,laos..--Ulek bahan bumbu seperti bawang merah,bawang putih,kemiri,kunyit,jahe,cabe tambahkan secukupnya lada bubuk,garam,gula & penyedap--Panaskan sedikit minyak d wajan masukkan ulekan bumbu beserta laos dan serai,tumis hingga harum--Tambahkan air secukupnya lalu masukkan udang.. Aduk sebentar hingga berubah warna udang menjadi agak merah--Tutup sebentar udang agar daging udang masak merata,kemudian buka tutup wajan biar kan kuah hingga menyusut sedikit,--Cek rasa,jika di rasa sudah pas udang kuah bumbu siap di hidangkan, selamat mencoba 😊--",29,/id/resep/4433393-udang-kuah-bumbu
udang,Udang nugget balado,250 gram udang--10 buah nugget ayam--3 sdm cabe giling kasar--2 gelas minyak utk menggoreng--Secukupnya air--Secukupnya garam--Secukupnya penyedap--,"Cuci udang dan buang kepala nya--Potong nugget menjadi 2--Panaskan minyak dan goreng nugget--Setelah itu goreng udang--Tumis cabe kasar beri garam, penyedap, dan sedikit air--Lalu masukkan nugget dan udang kedalam cabe, aduk rata setelah matang sajikan😉--",7,/id/resep/4433577-udang-nugget-balado
udang,Pepes udang kemangi,"250 gr udang--500 gr tahu,dihaluskan--sesuai selera Cabe--5 cm kunyit--5 siung bawang merah--3 siung bawang putih--1 ruas jari lengkuas--3 lembar daun jeruk--Segenggam kemiri--3 buah telur--sesuai selera Garam--sesuai selera Daun kemangi--Daun pisang untuk membungkus--","Haluskan duo bawang,daun jeruk,lengkuas,kunyit,cabe,kemiri (jika menggunakan blender dan menambahkan air sebaiknya tahu diperas dulu sebelum menghaluskannya)--Haluskan tahu yg sudah diperas lalu campur dgn bumbu--Tambahkan garam,kalo kurang asin tambahkan lg--Masukkan udang yg sudah dikupas dan telur,kemudian aduk rata dan masukkan daun kemangi--Siapkan daun pisang untuk membungkus,masukkan 2sdm pepes atau sesuai selera--Kukus kurleb 30 menit atau sampai keluar aroma pepes--Bisa jg ditambahkan cabe hijau yg dirajang untuk yg doyan pedas--Fungsi telur adalah untuk memadatkan pepes--Selamat mencoba--",2,/id/resep/4432996-pepes-udang-kemangi
