Category,Title,Ingredients,Steps,Loves,URL
tahu,Sapo tahu saus telur asin,1 buah sapo tahu d potong 2 cm--2 buah kuning telur asin di haluskan--1 siung bawang putih di geprek dan cincang2 kecil2--1 daunbawang d potong kecil--1 sendok minyak untuk menumis--5-6 sendok makan Mentaga--,Potong sapo tahu sebesar 2cm--Goreng sapo tahu hingga kecoklatan. Lalu sisihkan--Siapkan bahan2 untuk saus telur asin nya--Tumis bawang putih lalu daun bawang dengan adkit mnyak dan sedikit mentega hingga harum--Masukan kuning telur asin dan mentega hingga berbusa--Jika saus telah berbusa. Masukan sapo tahu yang telah di goreng.--Lalu siap di hidangkan. Taraaa...--,5,/id/resep/4466917-sapo-tahu-saus-telur-asin
tahu,Oseng Tahu Campur,"4 potong Tahu kuning (potong dadu kecil)--Semangkuk Jamur Tiram suwir--Semangkuk Tauge (bersihkan)--10 bj Pentol Bakso (sy pentol uk kecil2)--200 gr Daging ayam (sy bag.dada, sy iris dadu)--1 btg Daun Bawang iris--5 bj Cabe merah keriting iris serong--8 bj Cabe rawit iris serong--sesuai selera Gula, garam, lada bubuk, kaldu bubuk--1-2 sdm Kecap manis Bango--secukupnya Air--° Bumbu uleg :--4 siung Baput--6 siung Bamer--1 bj Kemiri--","Siapkan semua bahan, panaskan sckupnya minyak, tumis bumbu uleg dan cabe iris sampai harum dan layu. Masukkan daging ayam. Masak hingga berubah warna, beri air ssuai selera--Masukkan tauge dan jamur. Bumbui gula, garam, lada, kaldu bubuk.--Masukkan tahu, lalu pentol bakso. Terakhir daun bawang. Koreksi rasa. Bisa tambahkan kecap manis utk pemantap. Masak sampai tanak, sajikan :)--",9,/id/resep/4464003-oseng-tahu-campur
tahu,Tahu aci walik crispy ekonomis,10 bh tahu goreng segitiga--7 sdm tepung sagu--3 sdm tepung terigu--50 ml air panas--Irisan daun bawang--Secukupnya penyedap (royco)--Bumbu halus:--2 bh bawang putih--2 bh bawang merah--1 btr kemiri--1/2 sdt lada--1/2 sdt ketumbar--1 sdt garam--1 sdt ebi kering--,"Saya pakai tahu coklat yang sudah gorengan jadi saya cuci dulu, sedikit diperas lalu tiriskan. Untuk bumbu halus sesuai selera ya boleh pakai yang instan.--Belah satu sisi tahu dengan pisau lalu balik bagian dalam ke posisi luar. Sisihkan--Campur jadi satu terigu,sagu,daun bawang,bumbu halus dan air. Aduk sampai tercampur rata. Adonan lembek. Kalau terlalu encer tambahkan tepungnya. Tes rasa.--Isikan kedalam tahu. Goreng dengan minyak banyak hingga matang / sudah krispy kulit luarnya.--Inilah penampakannya.. kreesss banget--Kalo yang ini saya kukus tapi ga dibalik ya versi tahu aci--",6,/id/resep/4466636-tahu-aci-walik-crispy-ekonomis
tahu,Tumis sawi + tahu simple,1 sawi--Tahu gembos (selera boleh banyak)--1 sachet saori saos tiram--3 bawang putih--4 bawang merah--1 tomat kecil--1 cabe besar (potong miring)--8 cabe rawit (selera kalo mau pedas)--Penyedap rasa--Garam--Gula--secukupnya Ladaku--Minyak sedikit untuk menumis--,"Cuci sawi dan potong selera, tahu juga di potong ya--Iris tipis bawang putih, bawang merah, tomat, cabe besar, cabe rawit.--Siapkan wajan dan beri sedikit minyak,masukkan irisan bumbu tumis hingga berbau harum lalu masukkan sawi dan tahu tambahkan saori saos tiram, penyedap rasa, garam, gula dan ladaku. Aduk hingga rata dan icip* rasanya tunggu beberapa menit sampai bumbu meresap. Siap di hidangkan👌--",5,/id/resep/4466801-tumis-sawi-tahu-simple
tahu,"Mangut Ikan Asap, Tahu, Telur puyuh #menuanak","4 ikan asap--10 butir telur puyuh kupas--3 potong tahu, potong jd 2(sy kukus dl)--1/2 sachet santan kara kecil--2 sdm minyak goreng--1 sdm garam--1 sdt gula pasir--1/2 sdt kaldu jamur--Bumbu halus:--4 baput, 3 bamer--Seruas kencur--Seiris kunir--3 butir kemiri--1/2 sdt terasi--Bumbu tambahan :--2 lembar daun salam--Lengkuas 3cm, memarkan--2 lembar daun jeruk--","Cuci bersih semua bahan masakan, haluskan baput, bamer, kunyit, terasi, kencur dan kemiri.--Panaskan 3 sdm minyak goreng, tumis bumbu halus tambahkan bumbu pelengkap sampai harum, matang dan tidak berwarna pucat.--Masukkan ikan asap, tumis sebentar lalu tambahkan air, tunggu hingga mendidih tambahkan garam gula dan kaldu jamur, koreksi rasa setelah sesuai selera tambahkan santan tahu dan telur.--Masak dg api kecil kurleb 10mnt lg. Cek rasa dan siap disajikan.--",1,/id/resep/4449465-mangut-ikan-asap-tahu-telur-puyuh-menuanak
tahu,Bihun tahu kuah,1 bungkus bihun (me : bihun jagung)--5 buah tahu potong kotak kecil--Pakcoy--Daun bawang--Bumbu--5 buah bawang putih--Garam--Merica--Penyedap--Tomat--Cabe rawit--,"Rebus bihun,tiriskan lalu sisihkan--Potong potong pakcoy lalu rebus sebentar,sisihkan--Haluskan bawang putih lalu tumis masukan ke dalam air yg sudah mendidih--Masukan tahu yang sudah dipotong kotak kecil--Lalu bumbui dengan garam,merica dan penyedap dan tambah tomat--Koreksi rasa--Masukan daun bawang yg sudah di iris tipis--Matikan kompor.--Masukan bihun ke dalam mangkok lalu tambah kuah tahu tadi,taburi cabe rawit dan tambah perasan jeruk nipis kalau mau. Pake kecap tambah enak loh--Oh ia saya masukan pakcoy lgs ke dlm mangkok ya Bu 😉--Anak saya suka,pastinya yg ga pake cabe rawit 😉😉nambah 2 x dia--",6,/id/resep/4466617-bihun-tahu-kuah
tahu,Batagor tahu bumbu kacang,2 buah tahu (iris kotak kecil kecil)--5 sdm tepung terigu--8 sdm tepung tapioka--1 butir telur--4 siung bawang putih (haluskan)--secukupnya Merica--secukupnya Garam--secukupnya Penyedap rasa--1/2 sdt baking powder (larutkan dengan 100 ml air)--Bahan bumbu kacang:--1/4 kacang (goreng terlebih dahulu)--3 siung bawang putih--sesuai selera Cabai rawit--Gula--Garam--Penyedap rasa--Perasan jeruk nipis--Kecap manis--Air--,"Potong tahu kotak kecil kecil. Sisihkan--Campurkan semua bahan,tepung terigu,tapioka,bawang putih,garam,merica,telur dan larutan baking powder.--Aduk sampai tercampur semua. Sisihkan sampai 30 menit--Carbut bumbu kacang :--Siapkan blender,masukkan kacang yg sudah di goreng ke dalam blender,bawang putih,cabai, dan semua bahan. Kecuali kecap dan jeruk nipis--Setelah lembut,goreng dalam wajan,tambahkan air,kecap manis,perasan jeruk nipis.--Koreksi rasa.--Batagor tahu bumbu kacang siap di sajikan--",3,/id/resep/4466743-batagor-tahu-bumbu-kacang
tahu,Terik tahu tempe labu siam jipang,100 gr daging sapi sambelan--1 buah labu siam jipang potong2--1 papan tempe potong2--5 buah tahu--2 lembar daun salam--secukupnya Bawang goreng--2 mangkok santan--1 liter air--Bumbu halus:--4 siung bawang putih--4 siung bawang merah--Garam.gula--1/2 sdm merica--secukupnya Laos.jahe.kunyit--1/4 butir pala--,Rebus daging dgn air sampe empuk.sambil menunggu empuk.masukkan tmpe tahu jipang dan bumbu halus biar meresap--Tambahkan daun salam dan santan.rebus mendidih.icip2 rasanya.tambahkn bawang goreng--Happy cooking moms--,5,/id/resep/4466578-terik-tahu-tempe-labu-siam-jipang
tahu,Tahu Orak Arik Cabe Garam,"10 buah tahu (hancurkan)--1 telor (kocok lepas)--5 buah cabe merah--10 buah cabe rawit--3 bamer, 1 baput--Merica, garam sckpnya--","Tumis bamer, baput, smpai layu, masukan cabe merah dan rawit aduk kembali--Tambahkan tahu yg sudah dihancurkan aduk rata... kemudian masukan kocokan telor aduk kembali sampai telor menyatu...--Masukan garam, merica sambil cek rasa. Sudah pas.. tunggu 5menit. Sajikan....--",2,/id/resep/4466463-tahu-orak-arik-cabe-garam
tahu,Asam manis Udang tahu,1/2 kg udang--1 tahu cina--1/2 bawang bombay besar--2 baput--4 cabe kriting--1/2 tomat besar--2 sendok saus tiram--4 sachet saus sambal--Gula sckupnya--Garam scukupnya--Air--,"Bersihkan udang,--Potong dadu tahu dan goreng hingga kekuningan--Iris2 bumbu diatas tadi--Tumis baput dan babom hingga harum,masukan cabe, tomat, saus tiram,saus sambal,air,gula,garam--Jika sudah pas rasanya,masukkan udang dan tahu tadi--Tunggu hingga air surut atau sesuai selera 😊--",7,/id/resep/4466320-asam-manis-udang-tahu
tahu,Bakwan Tahu Sayur Campur,5 buah tahu--Wortel--Touge--Daun Bawang--Daun Sop--3 siung bawang putih--3 siung bawang merah--1 butir telur--Tepung Bumbu--Minyak Goreng--Masako--,"Cuci bersih tahu lalu haluskan beri sedikit masako,garam aduk hingga rata...--Haluskan bawang merah, bawang putih & gula secukup nya..--Masukan bumbu yg telah d haluskan ke dalam tahu.. Masukan pula 1 butir telur.. Dan tepung Bumbu (kobe) aduk rata smpai sedikit mengental..--Lalu masukan sayur2an tauge, Wortel, daun bawang, daun sop (yg sudah d iris)--Panaskan minyak goreng.. Lalu bentuk tahu bulat2.. Lalu masukan Tahu..Goreng hinga kecoklatan.. Siap di hidangkan.. Selamat mencoba 😀--",1,/id/resep/4466142-bakwan-tahu-sayur-campur
tahu,Tumis caisin tahu,secukupnya Caisin/pakcoy--Tahu putih--1 bks royco ayam--1 buah tomat--1 buah cabe merah--3 siung bwg merah--2 siung bawang putih--,"Iris bumbu dan potong sayuran--Potong dadu kecil tahu lalu goreng--Potong sayuran--Tumis bumbu hingga harum,lalu masukkan sayuran,setelah sayuran aga layu masukkan tahu dan royco,beri air stgh gelas--Aduk dan tunggu hingga matang--",6,/id/resep/4466531-tumis-caisin-tahu
tahu,Rolade Tahu Pedas,1/2 Buah tahu cina ukuran besar--2 Butir telur--3 Siung bawang merah--2 Siung bawah putih--7 Buah cabe rawit--1/4 Buah bawang bombay--secukupnya Penyedap rasa--secukupnya Garam--10 Sdm tepung terigu--Minyak untuk menggoreng--Pelengkap:--Telur Dadar--,"Iris bawang merah, bawang putih, bawah bombay beserta cabe. Kemudian tumis hingga harum.--Ulek hingga halus bawang dan cabe yang tadi ditumis. Tambahkan tahu, hancurkan tahu hingga halus juga. (Resep asli di blender, bukan di ulek)--Tambahkan 1 buah telur dan penyedap rasa. Aduk hingga rata.--Masukkan tepung terigu, aduk lagi hingga rata.--Siapkan plastik wrap dan telur dadar. Letakan adonan tahu diatas telur dadar kemudian gulung menggunakan plastik wrap.--Kukus rolade selama 15 menit. Selesaaaaiiii--Jika rolade ingin di goreng, baluri potongan rolade dengan kocokan telur. Goreng hingga coklat keemasan.--",2,/id/resep/4466089-rolade-tahu-pedas
tahu,Tim Tahu,1 kotak tahu putih besar--sesuai selera cabai--1 buah tomat--200 gr jamur merang (potong kecil)--1 batang petai (sesuai selera)--5 siung bawang merah iris tipis--2 butir telur--1 batang daun bawang--secukupnya garam dan kaldu jamur--,"Campurkan semua bahan jadi 1 di sebuah mangkuk stainless.--Lalu siapkan kuali dan isi air, letakan mangkuk stainless tersebut di dalam kuali.--Masak hingga tahu matang--",3,/id/resep/4465880-tim-tahu
tahu,Tahu Dangdut,"250 gr tahu putih, potong dadu--8 bh cabe rawit hijau, diiris"" bulat--3 sdm kecap manis--1 sdm saus tiram--1/2 sdt merica bubuk--Garam, gula dan penyedap sckpnya--1 sdt tepung maizena larutkan dgn sedikit air--100 ml air--Bumbu halus :--2 bh cabe hijau besar--2 bh cabe rawit hijau--3 siung bawang putih--","Tumis bumbu halus hingga Wangi dan matang, tuang air, aduk""--Beri kecap manis, saus tiram, merica, garam, gula dan penyedap, aduk rata.--Masukkan tahu dan cabe rawit iris, koreksi rasa, didihkan. Tuang larutan maizena, masak sebentar sampai mengental, angkat dan sajikan.--Note : semua jenis cabenya jgn di skip ya, soale itu yg bikin enyakk,,,,😂 klo suka pedes banget bisa ditambah cabenya,,,,--",7,/id/resep/4352968-tahu-dangdut
tahu,Tahu ayam udang,3 bh Tahu cina putih--100 gr udang dikupas--200 gr dada ayam tanpa tulang--sedikit Daun bawang--3 sdm tepung sagu/tapioka--Garam--Lada--Penyedap--3 siung bawang merah--2 siung bawang putih--,"Potong tahu--Siapkan udang dan ayam--Haluskan / blender ayam dan udang, bawang merah, bawang putih, setelah halus tambahkan garam, lada penyedap dan irisan daun bawang--Tambahkan tepung sagu/tapioka serta sedikit air es--Bentuk dengan tahu sesuai selera--Kemudian dikukus sampai matang--Setelah matang, bisa langsung dinikmati atau digoreng--",5,/id/resep/4466174-tahu-ayam-udang
tahu,Sop Tahu Fantasi,"300 gr tahu putih haluskan--100 gr daging ayam cincang--1 butir telur--1 buah wortel, parut--1 batang daun bawang--2 buah bawang putih, haluskan--1/4 sdt lada halus--kaldu bubuk secukupnya (boleh diskip)--10 btr telur puyuh mentah--","Campur semua bahan, kecuali telur puyuh. aduk rata--Oleskan cetakan dengan minyak, isi cetakan sampai 3/4 penuh lobangi tengahnya isi dng telur puyuh. Kukus ± 20 menit.angkat--Untuk kuah saya pakai bumbu siap pakai ""racik SOP"". tinggal seduh air sampai mendidih masukan bumbu racik sop. Beri daun bawang, sledri dan bawang goreng. Sajikan.--",4,/id/resep/4465410-sop-tahu-fantasi
tahu,Sop Tahu Simple,4 kotak besar tahu putih--1 plastik kecambah/taoge--3 ikat sawi hijau--3 siung bawang putih--3 siung bawang merah--secukupnya Garam--secukupnya Lada--secukupnya Kaldu bubuk ayam--secukupnya Air--Bawang goreng--,Potong tahu menjadi kotak-kotak kecil--Iris tipis bawang putih dan bawang merah--Rebus air hingga mendidih--Masukkan duo bawang yg telah diiris sebelumnya--Masukkan taoge kemudian sawi. Rebus hingga empuk--Masukkan tahu--Tambahkan garam dan lada. Cek rasa--Masak hingga matang. Sajikan dengan taburan bawang goreng dan sambal kecap yg pedas.--,4,/id/resep/4465890-sop-tahu-simple
tahu,Sayur Oseng Buncis Tahu,Buncis--Wortel--Touge--Garam--Gula--Masako--3 siung bawang putih--3 siung bawang merah--Minyak Goreng--1 buah Tahu pilihan--,"Potong Potong sayuran (buncis dan wortel) dg bentuk sesuai selera.. Lalu cuci bersih sayuran (buncis,wortel,touge)--Potong Potong bawang marah&bawang putih..--Cuci bersih 1buah tahu.. Lalu haluskan dan di beri masako sedikit lalu aduk2 hingga rata..--Panaskan minyak goreng.. Lalu tumis bawang merah & bawang putih hinga wangi.. Lalu masukan garam & gula sesuai selera aduk2 hingga rata..--Lalu masukan wortel..buncis.. Beserta touge.. Beri sedikit air.. Aduk2 sampai bumbu merata, lalu masukan tahu yg telah d haluskan tadi aduk2 lagi hingga merata.. Ttup sayur biarkan sampai air mengering.. Siap di hidangkan 😃 selamat mencoba 😁--",1,/id/resep/4466058-sayur-oseng-buncis-tahu
tahu,Semur Kecap Tahu Telur,20 tahu putih (potong 2 segitiga)--6 butir telur (rebus)--2 ruas kayu manis--2 kapulaga--1 bunga lawang--4 lembar daun salam--5 butir kemiri--6 siung bawang merah--5 siung bawang putih--1 ruas jahe--2 ruas laos--1/2 sdt merica--1/2 sdt pala bubuk--Sejumput adas manis--1/2 ketumbar--2 cengkeh--1 sdm gula pasir--1/2 sdt garam--Penyedap masakan (optional)--Kecap manis--Air mineral--Minyak sayur--,"Rebus telur sampai matang. Kupas kulitnya. Sisihkan.--Kupas kentang. Cuci bersih. Potong-potong sesuai selera. Goreng hingga setengah matang. Sisihkan.--Potong tahu jadi 2 (me: segitiga). Goreng sebentar. Sisihkan.--Haluskan bawang merah, bawang putih, kemiri, jahe, laos, adas manis, kapulaga, pala, merica, dan ketumbar.--Panaskan minyak sayur. Tumis bumbu yang sudah dihaluskan tadi hingga harum. Masukkan daun salam, kayu manis, dan bunga lawang. Tumis hingga bumbu matang.--Setelah bumbu matang. Tambahkan air mineral. Dikira-kira saja. Jangan terlalu sedikit, dan jangan terlalu banyak.--Masukkan kecap, gula, garam, dan penyedap masakan. Koreksi rasa.--Jika airnya sudah hampir mendidih, masukkan kentang, telur, dan tahu putihnya. Aduk-aduk pelan hingga tercampur.--Tunggu hingga mendidih. Koreksi rasa.--Jika sudah matang. Angkat, sajikan.--",2,/id/resep/4465602-semur-kecap-tahu-telur
tahu,Gulai pakis tahu ikanasin,5 Tahu (tahunya seh yg gede)--1 ikat pakis--1 ons ikanasin--Santan (aq seh beli kelapa parut meres sendiri)--secukupnya Garam--Bumbu halus: (sesuai selera seh)--15 cabe merah--5 cabe rawit--3 siung bawang merah--1 siung bawang putih--3 cm kunyit--1 cm jahe--1 cm lengkuas--Tambahan numisnya:--1 daun salam--1 daun kunyit--3 daun jeruk (klo mau pake)--1 serei (gepreknya)--,"Haluskan bumbu halus tadi trus tumis campurkan tambahan tumisannya--Masukan tumisan bumbu halus ke dalam panci terus peras kelapa parutnya (karna aq make kelapa parutnya)--Didihkan sampe mendidih,tp sambil diaduk yaa santanny trus bisa sambilan potong tahu jdi 4 bagian, siapkan pakis, siapkan ikanasin--Setelah mendidih masukan tahu, biarkan dlu trus masukan ikannasin lalu masukan pakisnya--Setelah mau matang masukan garam secukupnya, biarkan sampe matang terus koreksi rasa deh--Gulai pakis tahu ikanasin siap di sajikan😊--",0,/id/resep/4465782-gulai-pakis-tahu-ikanasin
tahu,Tuna Tahu Bumbu Merah 🐟,"🐟 Bahan Utama:--250 g Ikan tuna--6 buah Tahu berkulit potong dadu (tahu biasa juga boleh asal digoreng dulu yaa setengah matang)--🐟 Bumbu Halus:--3 siung Bawang putih--1 siung Bawang merah (Sy pakai bawang bombay, karena di sini ga ada)--5 buah Cabe merah (selera)--3 buah Cabe rawit (selera)--🐟 Bumbu Pelengkap:--2 lembar Daun salam--2 cm Lengkuas geprek--Secukupnya air--1 sdm Gula merah--2 sdm kecap manis--Secukupnya Garam--Secukupnya Gula merah--Secukupnya minyak goreng--","Bersihkan, potong, dan goreng ikan tuna.--Haluskan duo bawang, cabe rawit, dan cabe merah besar.--Panaskan minyak. Tumis bumbu halus, daun salam, dan lengkuas sampai keluar minyak dan berbau harum. Tambahkan air.--Masukkan ikan tuna dan tahu.--Tambahkan kecap manis, gula merah, dan garam.--Aduk sesekali ya biar ikannya ga hancur. Pastikan apinya tidak terlalu besar karena ada gula, mudah gosong.--Biarkan bumbu meresap dan air menyusut sambil koreksi rasa--Tuna tahu bumbu merah siap dihidangkan.--",1,/id/resep/3853975-tuna-tahu-bumbu-merah-%F0%9F%90%9F
tahu,Tahu rambutan,300 gr tahu putih--30 gr tepung terigu serbaguna--3 siung bawang putih--1/2 sdt garam--1 sdt Gula pasir--1/4 sdt merica /lada bubuk--1/4 sdt royco ayam--10 butir telur puyuh--secukupnya Minyak goreng--,"Bahannya: rebus dlu telur puyuhnya, dan haluskan bawang putih dan garam, sampai halus, masukkn lada bubuk,gula pasir, royco ayam aduk rata sisihkan. Dan haluskan tahu putih sampai halus.--Remas2 mienya. Sisihkan. Tahu yg sdh di haluskan tambahkan bumbu yg sdh di haluskan tadi, aduk hingga rata tambahkan tepung terigu aduk rata. Dan siap di bikin. Cuci tangan 👐 bersih.ambil 2 sdm tahu pipihkan di tangan masukkn 1 butir telur puyuh kemudian tutup dan bulatkan, gulingkan ke dlm mie yg sdh di remas2 tadi. Lakukan hingga adonan habis.--Seperti gambar. Besar/kecil sesuai selera.--Siapkan wajan beri minyak goreng secukupnya tunggu minyak panas masukkn adonan beberapa biji. Goreng dng api kecil saja. Sambil di bolak balik biar matangnya rata. Kalau sdh matang angkat dan tiriskan.--Siapkan piring saji, masukkn tahu rambutan nya, siap di nikmati. Cocol dng saus sambal 👍 enk.--Selamat mencoba 😘--",10,/id/resep/4462144-tahu-rambutan
tahu,Sup tahu pedas,"250 gr udang kupas--4 buah tahu putih, potong ukuran besar--3 lembar kol--1 bungkus soun ukuran kecil, rendam air panas sebentar--1 helai daun bawang, potong2--1/2 buah tomat, potong2--500 ml air--Bumbu:--3 siung bawang putih, geprek & iris tipis--4 siung bawang merah, iris tipis--1/2 buah bawang bombay, iris--1 sdm bubuk cabai--1 sdm kecap ikan--Secukupnya garam--Secukupnya gula--1/2 sdt merica--Secukupnya jeruk nipis--","Rebus air sampai mendidih dan masukkan semua bumbu kecuali jeruk nipis.--Masukkan udang & tahu. Masak sampai matang.--Kemudian, masukkan kol, daun bawang, tomat, & air perasan jeruk nipis. Aduk sebentar & koreksi rasa.--Tuang kedalam mangkuk berisi soon.--Dan... Hidangkan. Nyam.. Nyaaamm 😄--",2,/id/resep/4465132-sup-tahu-pedas
tahu,Opor Ayam Tahu,"1 kg ayam broiler, kukus--5 buah tahu, potong 2 segitiga--7 siung bawang merah--5 siung bawang putih--6 butir kemiri--2 ruas lengkuas--1 ruas kunyit--2 lembar daun salam--1 batang serai--1/2 sdt lada bubuk--1/2 sdt ketumbar bubuk--secukupnya garam, gula dan kaldu jamur--1 sachet santan instant--minyak utk menumis--","Cuci bersih ayam, kemudian kukus hingga matang (tidak ada darahnya). Ini karena saya pakai ayam broiler, utk menghilangkan lemak-lemaknya--Cuci bersih tahu, rebus sebentar, kemudian goreng hingga berkulit.--Haluskan bumbu kecuali daun salam dan lengkuas. Tumis hingga harum dan bumbu matang. Tambahkan air sedikit supaya sari bumbu keluar. Beri lada bubuk dan ketumbar bubuk. Aduk rata.--Masukkan ayam, tambahkan air hingga ayam terendam. Kira-kira air sudah agak menyusut, masukkan santan instant. Aduk rata agar santan tidak pecah--Masukkan tahu, beri garam, gula dan sedikit kaldu jamur. Aduk rata. Angkat dan sajikan :)--Note: pastikan menumis bumbu hingga benar-benar tanak supaya tidak ada ""aroma langu"" bumbu mentah...--",40,/id/resep/4388145-opor-ayam-tahu
tahu,Tahu cabe garam,1 tahu putih besar--5 cabe rawit merah (iris)--3 siung bawang putih (iris)--3 siung bawang merah (iris)--penyedap makanan (masako)--secukupnya minyak goreng--tepung bumbu serbaguna--,"Potong tahu kecil-kecil--Masukan tahu ke tepung bumbu serbaguna yg sudah ditambah penyedap--Goreng tahu hingga kuning keemasan--Siapkan 1 sdm minyak, tumis cabe rawit, bawang putih dan bawang merah hingga harum, tambah penyedap rasa secukupnya--Masukan tahu yg sudah digoreng dan siap dihidangkan--",0,/id/resep/4465500-tahu-cabe-garam
tahu,"Semur Ayam, Tahu, Kentang",1/4 kg Sayap ayam--2 buah kentang sedang--1 kotak besar tahu (potong sesuai selera lalu goreng)--5 siung bawang putih--5 siung bawang merah--secukupnya Merica--secukupnya Garam--secukupnya Gula--secukupnya Kecap--secukupnya Air--5 butir lombok (sesuai selera)--,"Haluskan bawang merah dan bawang putih. Tumis hingga harum. Beri kecap dan air. Masak sebentar, lalu masukkan ayam.--Setelah agak empuk, masukkan kentang, tahu, dan lombok.--Masukkan gula, garam, merica. Tes rasa. Masak hingga ayam dan kentang empuk.--Sajikan--",5,/id/resep/4465474-semur-ayam-tahu-kentang
tahu,Tongseng ayam tahu,500 gr ayam dipotong kecil2--2 bh tahu dipotong kotak2 dan digoreng 1/2 matang terlebih dahulu--500 ml santan (me: kara plus air)--1 bt daun sereh--Bumbu halus:--5 siung bawang merah--5 siung bawang putih--2 bh cabe merah--4 bh cabe rawit (bs dikurangi utk yg tdk suka pedas)--2 bh kemiri--secukupnya Garam--secukupnya Gula--Penyedap rasa--,"Haluskan bumbu. Kemudian tumis bumbu sampai wangi kemudian masukkan sereh..--Masukkan ayam. Tumis ayam hingga matang dan sedikit berair. Kemudian tuang santan.--Masukkan tahu. Masak hingga bumbu meresap dan ayam empuk. Kemudian masukkan tomat.--Koreksi rasa. Jika rasa sdh pas dan ayam sdh empuk, matikan kompor--Angkat dan sajikan. Lebih yummy diberi taburan bawang goreng diatasnya.--Selamat mencoba dan menikmati. 😊😊😊👍👍--",5,/id/resep/4465478-tongseng-ayam-tahu
tahu,Kothok Pindang Tahu,Bahan :--2 keranjang ikan pindang--1 bungkus tahu kuning--1 sachet santan kara--Bumbu :--7 siung bawang merah--5 siung bawang putih--7 buah cabai rawit--2 buah cabai merah besar--1 jempol jahe--1 jempol kunyit--,"Ikan pindang ambil dagingnya saja. Cuci bersih. Goreng. Tiriskan--Potong dadu tahu kuning. Goreng. Tiriskan--Iris tipis bawang merah, bawang putih dan cabai merah besar. Haluskan jahe dan kunyit. Tumis sampai harum.--Masukkan cabai rawit utuh, ikan pindang dan tahu yg sudah digoreng. Tumis sebentar dan tambahkan 7 gelas air sampai semua terendam. Tunggu sampai mendidih--Tambahkan santan, gula, garam dan merica. Tunggu lagi sampai mendidih. Tambahkan irisan daun pre. Cek rasa dan siap disajikan--",6,/id/resep/4465397-kothok-pindang-tahu
tahu,Tumis tahu kacang panjang,1 ikat kcg pnjag uk.kecil (mgkin skitran cm 5 kcg pjg diptong2)--4 buah tahu putih (potong kotak)--1 genggam kcambah besar--7 siung bamer--4 siung baput--9 cabe rawit--1 sdm saos tiram--secukupnya Garam gula--,"Goreng tahu sbentar, angkat sisihkan.--Uleg bamer baput cabe, kemudian tumis smpe harum.--Masukan kcg pnjang & kecambah oseng2 sbentar kmudian msukan tahu.--Masukan garam gula dan saos tiram, icip rasa. Klu sdh pas angkat sjikan.--",0,/id/resep/4465294-tumis-tahu-kacang-panjang
tahu,Bakwan tahu teri nasi,5 tahu putih (haluskan)--2 butir telor--1 bungkus tepung bakwan merek sajiku--1 batang daun bawang--1 bungkus teri nasi--,"Tahu putih dicuci lalu haluskan sisihkan--Masukkan tepung bakwan kedalam wadah mangkok serta masukkan tahu, telor, teri nasi, irisan daun bawang aduk rata--Panaskan minyak lalu goreng bakwan secara satu persatu hingga kuning kecoklatan--Setelah kuning kecoklatan angkat lalu sajikan kedalam piring--Selamat mencoba--",17,/id/resep/4465348-bakwan-tahu-teri-nasi
tahu,Tahu Aci khas Slawi/Tegal,10 buah tahu kuning--10 sdm tepung sagu--5 sdm tepung terigu--2 batang daun bawang(iris tipis)--Secukupnya air panas--Bumbu halus :--3 siung bawang putih--1 sdt ketumbar--Secukupnya garam--Secukupnya penyedap(opsional)--,"Potong tahu serong/diagonal,jd membelah 2. Keruk tengah sedikit, kalo saya di kerat piso trus coel keluar dikit2. (Nnti sisa kerokan tahunya bisa dicampur adonan)--Campur semua tepung, bawang,isian sisa tahu dan bumbu halus, lalu tambahkan air panas sedikit demi sedikit hingga adonan bisa dipulung(jangan tllu cair)--Panaskan minyak, lalu ambil adonan dengan garpu, lalu ratakan dengan punggung garpu. Goreng hingga kuning kecoklatan,lakukan hingga semua adonan habis, tiriskan. Sajikan dengan cocolan kecap+rawit,yummy--",31,/id/resep/4454706-tahu-aci-khas-slawitegal
tahu,Tahu Telur Kubis Bumbu Kecap,"1 buah tahu putih--3 butir telur ayam--1 genggam kubis--3 siung bawang putih--4 siung bawang merah--1 buah cabe merah--4 buah cabe rawit(biarkan utuh)--secukupnya Garam, gula, merica bubuk, penyedap--Kecap manis--","Cincang halus bawang merah dan bawang putih, iris tipis cabe merah, dan biarkan utuh cabe rawitnya--Potong tahu sesuai selera lalu goreng hingga matang--Goreng telur satu persatu buat telur mata sapi--Tumis semua bumbu yang sudah dicincang hingga harum--Masukkan kubis yang sudah diiris, tumis hingga layu--Setelah itu masukkan tahu dan telur,aduk hingga rata--Tambahkan sedikit air, kecap, garam, gula, merica, penyedap, aduk hingga rata--Koreksi rasa, masakan siap dihidangkan--",7,/id/resep/4464843-tahu-telur-kubis-bumbu-kecap
