Id,Category,Title,Ingredients,Steps,URL,Type,Temp(cold)
137,ayam,Ayam Lodoh Ala Uti,"1 ekor ayam kampung--5 siung bamer (banyak lebih enak)--5 siung baput--1/2 ons lombok--Jahe, laos, kencur, kunyit--sereh, daun salam, daun jeruk--cabe rawit putih--ketumbar, jintan, lada putih--gula, garam--santan dari 2 butir kelapa--","Belah 2 ayam (potong sesuai selera), cuci bersih kemudian lumurin garam, bakar--Haluskan bamer, baput, lombok, kunyit, jahe, kencur, ketumbar, jintan, lada--Tumis bumbu halus hingga wangi masukan daun salam, daun jeruk, sere dan laos--Setelah itu masukan ayam dan beri air secukupnya tambahkan lombok putih, garam dan gula tunggu hingga empuk--Setelah agak empuk beri santan dan masak lagi hingga benar empuk dan matang--Siap disajikan--",137_ayam_lodoh_ala_uti.jpg,,
138,ayam,Chiken Krispi Simple,1/4 daging ayam--tepung terigu--telor ayam--bawang putih--garam--lada--ketumbar--minyak goreng--,"Potong2 ayam sesuai selera lalu cuci hingga bersih--Campurkan ayam,bawang putih yg sudah di haluskan dan telor dalam satu wadah aduk2 hingga merata--Di wadah yg lain campur tepung terigu,garam, lada,ketumbar yg sudah di haluskan lalu aduk hingga merata--Panaskan minyak goreng,ambil satu potong ayam yg sudah di campur dengan telor gulingkan kedalam tepung yg berbumbu hingga merata lalu goreng--",138_chiken_krispi_simple.jpg,,
139,ayam,Tongseng Ayam Praktis,"1/2 kg ayam--1/4 kol sedang--15 cabai rawit--2 tangkai daun bawang--Bumbu :--10 bawang putih--4 bawang merah--4 daun jeruk--1 ruas kecil laos (geprek)--1 ruas sedang kunyit (bakar)--2 ruas kecil jahe (geprek)--2 tangkai serai (geprek)--1 bks santan sasa instan--Secukupnya (garam, gula pasir, royco, Lada bubuk, kecap & air)--","Bersihkan ayam, lalu cincang kasar dan tiriskan--Cuci bersih Kol, daun bawang dan cabai rawit, lalu potong2--Geprek (jahe, laos, serai) siapkan daun jeruk yg sudah di cuci--Haluskan bumbu (kunyit yg sudah dibakar, bawang merah, bawang putih, garam)--Tumis bumbu halus sampai harum, lalu masukkan jahe,serai,laos yg telah digeprek tadi, masukkan juga daun jeruknya sampai harum dan layu--Masukkan daging ayam, masak sebentar sambil diaduk2, lalu tambahkan air secukupnya biarkan sampai mendidih--Masukkan santan instan, beri gula dan penyedap rasa secukupnya sambil di cicipi, masak hingga ayam matang, tambahkan kecap sesuai selera--Masukkan kol, irisan cabai rawit, dan daun bawang, siap di sajikan untuk keluarga tercinta --",139_tongseng_ayam_praktis.jpg,,
140,ayam,Chicken Garlic Super Gampang,1/2 kg ayam. potong kecil2--1 bungkul bawang putih--1 sdt bawang putih bubuk--secukupnya garam--secukupnya lada bubuk--secukupnya ketumbar bubuk--1 sdm minyak wijen--1 sdt saus tiram (optional)--,"Cuci bersih ayam--Dalam baskom/wadah kosong. campurkan bawang putih bubuk,ketumbar bubuk,lada bubuk,garam,minyak wijen,saus tiram dan bawang putih 1bungkul yg sudah digeprek. geprek sama kulitnya skalian ya. aduk jd 1 smuanya--Klo ga punya bawang putih bubuk,ya pake aja bawang putih biasa di ulek atau di parut pake oarutan keju (kurleb pakai 4siung)--Masukkan ayam yg sudsh dicuci bersih. camour aduk smua jd 1. marinate selama kurang lebih 2 jam. taruh di kulkas. lebih dr 2 jam juga gpp makin endeuuussss--Goreng dlm minyak panas. goreng pakai api kecil ya biar matang merata sampai ke tulang --",140_chicken_garlic_super_gampang.jpg,,
141,ayam,Mie Ayam Rica Rica,1/4 ayam dipotong potong kecil--3 siung bawang putih--2 siung bawang merah--secukupnya Cabai rawit--1 buah kemiri--2 lembar daun jeruk--secukupnya Minyak--1 sdm kecap--Bahan mie--1 bungkus mie ayam--1 sdt kecap asin--,"Tumbuk bawang merah, bawang putih, kemiri, cabai rawit--Tumis semua bahan bahan yang sudah ditumbuk--Masukan ayam potong lalu beri daun jeruk. Lalu beri air sedikit dan masukan kecap. Lalu tunggu hingga air sedikit berkurang--Rebus mie setengah matang, lalu beri kecap asin dan minyak--Lalu beri ayam beberapa sendok dann siap di hidangkann--",141_mie_ayam_rica_rica.jpg,,
142,ayam,Bakso Ayam,"500 gr daging ayam--250 gr tepung sagu--secukupnya Air--6 baput--Lada,garam,r***o--Bahan pelengkap:--Mie--Daun bawang--Seledri--Bumbu kuah:--8 baput--5 bamer--secukupnya Lada garam r***o--Air kira"" z--Tetelan tulang ayam--",Hancurkan(sy pke gilingan daging) daging ayam sm tulang ayam yg masih muda campur z biar jd baso urat--Tambahkan tepung sagu dan bumbu halus bumbui cek rasa--Didihkan air di panci stelah mendidih matikan api cetak baso pke sendok sampai hbs didihkan lg hingga matang lalu angkat tiriskan--Cara membuat kuah tumis bumbu sisihkan didihkan air masukkan tumisan bumbu dan bumbui kuah cek rasa--Rebus mie dan iris daun bawang dan seledri bakso siap di sajikan--,142_bakso_ayam.jpg,,
144,ayam,Tahu Ayam Udang,3 bh Tahu cina putih--100 gr udang dikupas--200 gr dada ayam tanpa tulang--sedikit Daun bawang--3 sdm tepung sagu/tapioka--Garam--Lada--Penyedap--3 siung bawang merah--2 siung bawang putih--,"Potong tahu--Siapkan udang dan ayam--Haluskan / blender ayam dan udang, bawang merah, bawang putih, setelah halus tambahkan garam, lada penyedap dan irisan daun bawang--Tambahkan tepung sagu/tapioka serta sedikit air es--Bentuk dengan tahu sesuai selera--Kemudian dikukus sampai matang--Setelah matang, bisa langsung dinikmati atau digoreng--",144_tahu_ayam_udang.jpg,,
145,ayam,Ayam Cabai Hijau,1/4 kg ayam--Bumbu ungkep :--4 siung Bawang putih--Jahe--Laos--1 ruas jari Kunyit--Ketumbar--Garam--Gula--Penyedap rasa (semua bumbu ungkep duhaluskan)--Sereh digeprek--2 lembar Daun jeruk--2 lembar Daun salam--Sambal hijau:--15 buah Cabai hijau--10 buah Cabaim rawit hijau--4 siung Bawang merah--4 siung Bawang putih--2 lembar Daun jeruk--Garam--Gula--Penyedap rasa (haluskan semuanya)--,"Cuci ayam lalu potong2--Rebus ayam bersama dengan bumbu ungkep sampai ayam empuk dan bumbu meresap.jangan lupa cek rasa--Setelah ayam direbus, angkat lalu goreng dengan minyak panas sebentar saja (jngan terlalu kering)--Tumis sambal yang sudak diulek sampai harum... Tambahkan sedikit air.. Cek rasa--Tunggu sampai air agak menyusut.. Kemudian masukkan ayam yang sudah digoreng tadi...--Aduk2 sampai kuah nya tinggal sedikit--Sajikan--",,,
146,ayam,Ayam Ukep,Bahan--500 gram ayam (potong besar)--Bumbu ukep--4 lembar daun jeruk--2 lembar daun salam--1 batang serai (geprek/pakai ukuran besar)--1 sdt ketumbar bubuk (agak aku lebihin)--1 sdt kunyit bubuk--Lengkuas (ukuran ibu jari/parut)--Jahe (ukuran ibu jari/parut)--secukupnya Gula dan garam--Air biasa/air kelapa (untuk merebus ayam bersama bumbu)--,"Cuci ayam hingga bersih lalu taruh di panci yang berisi air. Dan usahakan takaran air sampai di atas ayam.--Masukan semua bumbu ukep ke panci--Tunggu sampai mendidih dan surut airnya (airnya sampai tinggal sedikit)--Setelah surut diam kan sampai dingin--Kalau untuk stock di kulkas aku gak pakai air sisa rebusan,cukup bumbu2 sisa saja biar gak jadi jelly saat di suhu dingin..dan aku pakai tempat penyimpanan makanan yang kedap udara--",146_ayam_ukep.jpg,,
147,ayam,Sayap Ayam Isi Daging By Dapoer Linggar,500 gr sayap ayam--Panci pengukus--Bahan rendamam :--Kaldu bubuk ayam--1/2 sdt ladah bubuk--Bahan isi :--250 gr daging ayam giling--100 gr udang--1 sendok minyak wijen--1 sdt kecap ikan--1/2 sdt kecap asin--Gula pasir--blok Kaldu--1 Sdm saos tiram--2 butir bawang putih--2 sdm tapioka--,Sayap ayam bersihkan lalu keluarkan tulang bagian sayap atas (yg spt paha) dengan cara patahkan bagian antara sayap atas dan bawah bila sudah patah puter sayap sampai tulang telepas dari daging lalu cabut tulangnya keluarkan--Kemudian rendam sayap ayam yang sudah tanpa tulang selama 2 jam atau semaleman di lemari pendingin--Bahan isi semuanya di blender hingga halus dan rata smuanya tercampur jadi satu--Test rasa bahan isi dengan cara panaskan wajan lalu oles margarin lalu letakkan sedikit bahan usi ke wajan dan masak hingga matang.--Masukan bahan isi ke dalam plastik segitiga atau apa aza yang tersedia supaya bisa memudahkan memasukannya ke dalam sayap.--Kukus sayap ayam selama 20 menit hingga matang menyeluruh kemudian dinginkan...--Bisa untuk simpen menjadi froozen atau langsung goreng dengan api kecil hingga warna keemasan...--,147_sayap_ayam_isi_daging_by_dapoer_linggar.jpg,,
148,ayam,Tongseng Ayam,1 /4 kg ayam potong kecil2--1 buah tomat potong2--1 bonggol sawi putih potong2--4 lmb daun jeruk--2 lembar daun salam--1 buah bawang bombay--1 batang daun pre--Secukupnya kecap--Secukupnya gula garam--Bumbu halus--5 butir bawang merah--2 siung bawang putih--Seujung jari jahe--1/2 sdt ketumbar--3 butir kemiri--,"Tumis bawang bombay sampai agak layu, tambahkan bumbu halus sampai harum--",148_tongseng_ayam.jpg,,
149,ayam,Pangsit Rebus Isi Ayam Simple,250 gr ayam giling atau ayam filet juga bisa--Kulit pangsit yang sudah jadi--2 siung bawang putih--1 btg daun bawang--1 sdm Merica bubuk--Penyedap rasa ayam--secukupnya Garam--Bahan kuah ::--secukupnya Air--secukupnya Garam--Penyedap rasa sapi--2 batang daun bawang--3 siung bawang putih--Merica bubuk--,"Cuci bersih daging ayam giling atau filet. Haluskan bawang putih. Dan campurkan penyedap rasa, garam, merica bubuk, daun bawang ke adonan ayam giling. Aduk hingga rata dan tes rasa--Jika sudah rata, masukkan ke kulit pangsit bentuk2 sesuai selera. Didihkan air, beri sedikit minyak agar tidak lengket--Jika sudah mengambang, pangsit siap diangkat--Membuat kuah, didihkan air. Uleg kasar bawang putih. Dan masukkan garam secukupnya, penyedap rasa sapi, dan bawang putih yang telah di uleg kasar kedalam air mendidih--Tes rasa. Jika sudah pas, matikan kompor masukkan daun bawang dan siram ke pangsit yang sudah matang.--Note : jika ingin makan pangsit tersebut. jangan didihkan bersama kuah. tetapi kuah didihkan setelah itu siram saja ke pangsit. agar pangsit tidak lembek--",149_pangsit_rebus_isi_ayam_simple.jpg,,
150,ayam,Ayam Bakar Madu Sederhana Dengan Happy Call Ala Febs,4 pcs Paha Ayam Utuh (Paha Atas dan Bawah)--1 buah Jeruk Nipis / Lemon--Ketimun / Bahan Lalapan--bumbu halus:--5 siung Bawang Putih--5 Siung Bawang Merah--3 butir Kemiri--2 sdt Ketumbar--2 ruas Jahe--2 ruas Laos--6 cm Kunyit--bumbu tumis:--Secukupnya Minyak Goreng--1 Serah (digeprek)--2 lbr Daun Salam--3 sdm Kecap Manis--3 sdm Madu--2 sdt Garam--bumbu oles:--1 sdm Margarin--2 sdm Madu--2 sdm Kecap Manis--,"Cuci bersih ayam dan lumuri dengan air jeruk nipis / lemon. Simpan didalam kulkas kurang kebih 15 menit.--Haluskan semua bahan bumbu halus.--Panaskan minyak diwajan dengan api sedang dan kemudian tumis bumbu yang sudah dihaluskan beserta Serah dan Daun salam. Tumis hingga warna kuning dan jangan sampai berubah warna coklat. Masukkan air dan ayam. Aduk hingga bumbu merata. masukkan Madu dan kecap manis dan aduk hingga bumbu merata. Tambahkan sedikit garam. Dan Masak ayam selama kurang lebih 20 menit.--Sambil menunggu ayam masak, siapkan bumbu oles untuk bakar ayamnya. Campurkan Margarin, Madu, kecap manis dalam 1 wadah. Jika ayam sudah masak, tambahkan 3sdm sisa bumbu ayam yang dimasak tadi ke dalam bumbu oles.--Olesi Teflon / Happy Call dengan Margarin agar tidak lengket (saya menggunakan Happy Call dengan api sedang). Kemudian olesi ayam bolak balik dengan bumbu oles sebelum dibakar. Jika sudah merata dibakar, angkat dan sajikan dengan lalapan dan sambal.--",150_ayam_bakar_madu_sederhana_dengan_happy_call_ala_febs.jpg,,
151,ayam,Ayam Saos Mentega Ala Mama Kina,"10 potong ayam yg sdh diungkep--1 bh tomat uk sedang (iris sesuai selera)--3 lembar daun bawang (iris dg jarak 0,5cm)--3 siung bamer (iris tipis)--3 siung baput (iris tipis)--1/2 potong bawang bombay uk sedang (iris tipis)--2 bh cabe merah (iris serong)--2 bh cabe ijo (iris serong)--Mentega secukupnya (me: 2 1/2 sdm)--Garam--2 sdt gula--1/2 sdt ladaku--1 sdm penyedap rasa (me: royco ayam)--4 sdm kecap manis--1 sdm saos tiram--","Goreng ayam terlebih dahulu, tiriskan--Siapkan wajan, masukkan mentega dg api kecil--Tumis bambay bamer baput, sambil diaduk pelan ya.--Lalu masukkan ayam yg sdh digoreng, aduk rata dan pelan. Tunggu sebentar sampai bumbu meresap--Masukkan cabe merah, cabe ijo, garam, gula, ladaku, kecap manis, saos tiram, royco. Aduk sampai rata dan meletup.--Koreksi rasa. Terakhir masukan daun bawang dan tomat--Angkat dan sajikan--",151_ayam_saos_mentega_ala_mama_kina.jpg,,
152,ayam,Ayam Bakar Bacem Manis,Ayam (seplastik karena beli ditukang belanja)--Tempe--Bahan ungkep ayam:--secukupnya Garam--Air untuk merendam karena habis masuk freezer--Bumbu tumis:--6 Bawang merah--4 Bawang putih--1 Kemiri--1/2 sdt Tumbar--3 daun salam--secukupnya Gula pasir--sesuai selera Gula jawa--sesuai selera Kecap--,"Keluarkan ayam dari freezer kemudian rendam dengan air hangat campur air biasa. Campur sedikit garam. Agak lama kemudian cuci lagi sampai tidak ada darah kemudian potong kecil2--Haluskan bumbu bawang merah, bawang putih, tumbar, kemiri, garam, gula--Kemudian tumis bumbu halus--Kemudian masukan ayam potongan, tempe, daun salam, gula jawa ke wajan. Diberi air. Kemudian campurkan bumbu yg sudah ditumis tadi--Bisa tambahkan kecap. Tutup ungkepan, kemudian rasakan. Jika kurang manis atau asin bisa ditambah sesuai selera.--Setelah itu siapkan tempat untuk membakar. Masukan mentega. Kemudian bakar. Bisa saja digoreng. Sesuai selera--",152_ayam_bakar_bacem_manis.jpg,,
153,ayam,Ayam Ukep Bakar,Bahan--2 potong ayam yang sudah di ukep (ukuran besar)--Bumbu oles--3 sdm kecap manis (aku pakai merk bango)--2 butir bawang putih (haluskan)--1 sdm minyak goreng--,"Siapkan teflon,olesi dengan minyak sampai rata--Kalau sudah panas masukan ayam ke teflon sambil di olesi bumbu oles--Sering2 dibalik dan sering2 di olesi bumbu oles. (aku olesi terus2an biar bumbu nya meresap)--Setelah sudah matang,angkat dan sajikan--",153_ayam_ukep_bakar.jpg,,
154,ayam,Ayam Asam Manis,"5 potong ayam bagian dada, potong lagi lebih kecil--1 sdt bawang putih halus--Secukupnya garam dan merica bubuk--Saus Asam Manis--1/2 buah bawang bombay, potong memanjang--3 siung bawang putih, cincang halus--1/2 buah wortel, potong korek api--4 sdm saus tomat--1 sdm saus tiram--1/2 sdm kecap manis--1 sdm maizena, larutkan dengan 2 sdm air--Secukupnya gula pasir, garam dan merica bubuk--Secukupnya air--Secukupnya minyak goreng untuk menumis--","Marinasi ayam dengan bawang putih halus, garam dan merica bubuk. Diamkan di chiller minimal 2 jam--Goreng sebentar ayam hingga berkulit. Sisihkan--Tumis bawang bombay dan bawang putih hingga wangi. Masukkan wortel dan ayam, tumis-tumis sebentar--Masukkan saus-sausan, garam, gula pasir dan merica bubuk. Tambahkan air. Biarkan hingga mendidih. Cek rasa--Tambahkan larutan maizena, biarkan hingga meletup-letup--Sajikan--",154_ayam_asam_manis.jpg,,
155,ayam,Bola Bola Ayam,500 gr dada ayam fillet (haluskan dgn blender)--3 siung bawang putih (iris halus)--4 siung bawang merah (iris halus)--1 btr telur--secukupnya Merica bubuk--secukupnya Garam--secukupnya Royco--secukupnya Tepung sagu--Daun bawang (iris halus)--,"Campur semua bahan diatas,ambil sejumput lalu gr. Untuk tes rasa...--Bulatkan dgn bantuan sendok,lalu goreng. Angkat setelah matang,sajikan dech --",155_bola_bola_ayam.jpg,,
156,ayam,Fillet Ayam Bumbu Caramel Ala Lilas Kitchen,"1/4 kg ayam (yg bertulang potong kecil*, daging iris agak tipis)--Tepung maizena secukupnya (sbg baluran utk bwt ayam crispy)--3 siung bwg putih + 1 sdt merica + garam (dihaluskan/blender)--4 siung bwg merah (a)--3 siung bwg putih (a)--Lombok segar yg blm lembek (a)--1 btg sereh (b)--5 lbr daun jeruk (b)--sesuai selera Kecap manis--/- 3 sdm gula merah yg sudah diiris-iris--Garam--Royco--","Campurkan ayam mentah bersih dgn bumbu halus (bwg putih+merica+garam) tanpa air. Diamkan +/- 30 menit.--Panaskan minyak goreng sambil baluri ayam tadi dgn tepung maizena (tanpa air). Lalu goreng ayam dgn api kecil supaya ayam bisa benar-benar matang & crispy bisa awet.--Blender kasar semua bahan (a) dan iris tipis-tipis memanjang bahan (b)--Tumis bahan (a) dan (b) sampai harum. Masukkan gula merah, garam, royco dan terakhir masukkan kecap manis aduk dgn bumbu hingga rata (jgn terlalu lama krn caramel bisa keras). Cicipi rasa.--Masukkan ayam crispy yg sdh digoreng tadi. Aduk-aduk sebentar saja sampai rata lalu angkat & sajikan --",156_fillet_ayam_bumbu_caramel_ala_lilas_kitchen.jpg,,
157,ayam,Semur Ayam Tahu Kentang,1/4 kg Sayap ayam--2 buah kentang sedang--1 kotak besar tahu (potong sesuai selera lalu goreng)--5 siung bawang putih--5 siung bawang merah--secukupnya Merica--secukupnya Garam--secukupnya Gula--secukupnya Kecap--secukupnya Air--5 butir lombok (sesuai selera)--,"Haluskan bawang merah dan bawang putih. Tumis hingga harum. Beri kecap dan air. Masak sebentar, lalu masukkan ayam.--Setelah agak empuk, masukkan kentang, tahu, dan lombok.--Masukkan gula, garam, merica. Tes rasa. Masak hingga ayam dan kentang empuk.--Sajikan--",157_semur_ayam_tahu_kentang.jpg,,
158,ayam,Tongseng Ayam Tahu,500 gr ayam dipotong kecil2--2 bh tahu dipotong kotak2 dan digoreng 1/2 matang terlebih dahulu--500 ml santan (me: kara plus air)--1 bt daun sereh--Bumbu halus:--5 siung bawang merah--5 siung bawang putih--2 bh cabe merah--4 bh cabe rawit (bs dikurangi utk yg tdk suka pedas)--2 bh kemiri--secukupnya Garam--secukupnya Gula--Penyedap rasa--,"Haluskan bumbu. Kemudian tumis bumbu sampai wangi kemudian masukkan sereh..--Masukkan ayam. Tumis ayam hingga matang dan sedikit berair. Kemudian tuang santan.--Masukkan tahu. Masak hingga bumbu meresap dan ayam empuk. Kemudian masukkan tomat.--Koreksi rasa. Jika rasa sdh pas dan ayam sdh empuk, matikan kompor--Angkat dan sajikan. Lebih yummy diberi taburan bawang goreng diatasnya.--Selamat mencoba dan menikmati. --",158_tongseng_ayam_tahu.jpg,,
159,ayam,Soto Ayam,"1/4 Dada ayam--Bumbu halus :--1 bks bumbu soto (bukan instan)--4 siung Bawang Putih--2 siung Bawang Merah--2 lbr daun jeruk (ukuran sedang)--Merica (secukupnya [bisa wungkul ataupun bubuk])--1 ruas Jahe--Jinten (sejumput)--Sejumput ketumbar--Bumbu Tumbuk Kasar :--1 lembar Daun Salam--1 ruas Serai--Laos (kira"" 2cm)--Bahan Lain :--1 buah Tomat Hijau ukuran sedang--secukupnya Air--1 bks Royco Sapi (Optional)--Gula pasir--1 Helai Daun Bawang (Optional"")--","Rebus ayam kurang lebih 15menit, tiriskan setelah itu goreng ayam sebentar saja (hanya untuk mengesatkan tekstur dagingnya)--Haluskan bumbu soto (pala,kenigar,pekak), merica, daun jeruk, jinten, ketumbar, 4siung bawang putih, 2siung bawang merah, dan jahe--Setelah itu tumbuk kasar 2bawang putih--Gepengkan laos dan serai--Tumis bumbu halus, masukkan laos dan serai kemudian masukkan daun salam. Tumis hingga tercium bau harum khas soto--Setelah itu masukkan air sedikit agar bumbu tidak gosong--Pindahkan bumbu yg sudah ditumis ke panci wadah rebusan kaldu ayam tadi--Masukkan tomat yang sudah dibagi menjadi 4--Bubuhkan royco sesuai selera--Tambahkan gula pasir secukupnya--Rasakan apakah rasa sudah pas atau belum--Iris"" daun bawang lalu masukkan kedalam panci kuah soto--Perlu diketahui ciri khas rasa soto cenderung gurih--",159_soto_ayam.jpg,,
160,ayam,Ayam Kecap Taoge,1/4 daging ayam--secukupnya Toge--3 bawang putih--5 bawang merah--sesuai selera Cabai--Daun salam+daun jeruj--sedikit Lengkuas--sedikit Daun sletdri--Kecap manis--Minyak untuk menumis--Bumbu rèbus:--1 bawang putih--Ketumbar--Garam--Sedikit penyedap--Serai--Haluskan bumbu kecuali serai--,Rebus ayam dengan bumbu halus sampai empuk lalu tiriskan--Panaskan wajan berisedikit minyak tumis semua bumbu sampai harum masukkan ayam beri kecap kasih sedikit air cicipi rasa setelah matang sajikan--,160_ayam_kecap_taoge.jpg,,
161,ayam,Cap Cay Ayam,2 siung bawang putih--1 ruah jahe--Daum bawang--Bawang bombay--potong dadu Ayam--Kol--Wortel--Brokoli--Sawi--Lada bubuk--Saos tiram--Kecap asin--Minyak wijen--Minyak goreng--,"Tumis bawang putih dan jahe yg dihaluskan tunggu hingga kecoklatan--Masukan potongan ayam aduk, tambahkan air, soas tiram, kecap asin, minyak wijen, gula dan garam hingga ayam matang--Tambahkan wortel tunggu hingga empuk kemudian masukan brokoli, kol, sawi, bawang bombay dan daun bawang aduk hingga rata dan layu--Setelah semua layu angkat dan sajikan--",161_cap_cay_ayam.jpg,,
162,ayam,Chicken Katsu,250 gr dada ayam (iris tipis saja)--Secukupnya tepung bumbu--Secukupnya tepung panir--Saus:--1 butir bawang putih cincang--1 SDM minyak wijen--1 sdt margarin--3 SDM saos tomat--2 SDM saos cabe--1 sdt saos tiran--1 SDM kecap manis--50 ml air--Secukupnya gula dan merica bubuk--,"Ambil sedikit tepung bumbu dan beri air jgn terlalu encer dan jgn terlalu kental.. sisihkan--Baluri ayam dgn tepung bumbu sampai merata kemudian masukan ke adonan tepung yg telah di cairkan.. dan Balur dgn tepung panir.. lakukan sampai ayam habis dan simpan dlm freezer 30 menit saja biar memadat (sy simpan semalaman).--Goreng ayam yg sudah di simpan dlm freezer hingga berubah kecoklatan.. angkat dan tiriskan..--Untuk saos tumis bawang putih menggunakan margarin, sampai wangi kemudian masukan saos tomat, saos cabe, saos tiram, kecap, gula, merica bubuk, minyak wijen dan air masak hingga matang.. sisihkan--Penyajian: tata nasi pada mangkok letakkan ayam di atasnya dan siram dgn saosnya.. siap di sajikan --",162_chicken_katsu.jpg,,
163,ayam,Crispy Chicken,Ayam Potong 8 (rebus stengah matang pakai garam + bawang putih)--Merica Bubuk (Merk Ladaku)--Garam--Baking Powder (Merk Koepoe2)--Royco Ayam--Tepung Maizena (1:4 sama terigu)--Tepung Terigu (4:1 sama maizena)--Minyak Goreng--Telur 2 butir (1 dimasukan ke mangkok dan 1 untuk campuran ayam)--,"Campurkan ayam dengan 1 sdm baking powder, merica bubuk, garam, dan 1 butir telur, aduk rata. (Takaran bumbu sesuai selera) *jika ada sisa telur, bisa di campur ke telur yang di pisah di mangkok*--Campur tepung terigu, tepung maizena, 1 sdm baking powder dan royco.--Masukan 1 per satu potongan ayam ke dalam campuran tepung, sambil di cubit-cubit (penting agar ayam kribo). (Maksud di cubit disini meregangkan tepung sehingga tepung agak sedikit terlepas dan menjadi retak-retak spt gambar)--Ayam yang telah di lumuri tepung dicelup kedalam telur yang ada di mangkok terpisah. Ulangi langkah ke tiga.--Setelah semua ayam sudh di lumuri tepung kembali dan di cubit-cubit goreng hingga berwarna kuning keemasan.--Ayam Crispy siap di hidangkan. (Saus cocolan aku biasa pakai sambal ayam goreng ABC)--",,,
164,ayam,Gulai Ayam,1/2 kg ayam--2 bh kentang--5 bh kacang panjang--1 ruas jahe--1 ruas lengkuas--3 bh daun jeruk--2 bh daun salam--200 cc santan kental--1 bh serai--Bumbu halus--6 bh bawang merah--4 bh bawang putih--1 ruas kunyit--4 bh cabe rawit--3 bh kemiri--,"Tumis bumbu halus, serai, daun salam, daun jeruk, jahe, lengkuas sampe harum--Masukkan ayam. Tambahkan air dan santan. Tnggu sampe setengah matang--Masukkan kentang, selang bbrp menit masukkan kacang panjang. Beri garam gula sesuai selera--Tunggu hingga kuah mengental, lalu sajikan--",164_gulai_ayam.jpg,,
165,ayam,Sayap Ayam Saus Margarin,"8 buah sayap ayam, cuci bersih--1/2 buah bawang bombay, potong panjang--3 siung bawang putih, geprek dan cincang halus--1/2 dt saus tiram--1/4 sdt kecap Inggris--1/2 sdt kecap manis--1/4 sdt kecap asin--secukupnya Gula dan merica bubuk--75 gr margarin--100 ml air--Bahan rendaman ayam:--2 sdt air jeruk nipis--secukupnya Garam--","Lumuri ayam dengan garam dan air jeruk. Diamkan selama kurang lebih 10 menit.--Panaskan minyak, goreng ayam hingga kuning kecoklatan. Angkat dan tiriskan--Lelehkan margarin, tumis bawang bombay dan bawang putih hingga harum. Masukkan saus tiram, kecap Inggris, dan kecap manis. Masukkan ayam goreng. Aduk rata.--Tambahkan air. Beri merica dan gula secukupnya. Koreksi rasa. Masak hingga meresap.--Sajikan--",165_sayap_ayam_saus_margarin.jpg,,
166,ayam,Gule Nagka Kacang Pnjang Kepala Ayam Sadappppp,"Nanka, kacang pnjang, kepala ayam, santan,gula,garam,peyedap,--Daun jeruk Sama daun salam--Bumbu, yg di halus kan, bawang merah putih, kemiri jahe, kuyit--Lengkuwas, ketumbar kemiri, merica, cabe keriting, sereh,,,--","Nanka kacang pnjang kepala ayam, di rebus,--Bumbu yg sudah di blender, di tumis sampai harum, daun jeruk sama daun salam, masukan nanka kacang pnjang kepala ayam, di gongso, trus masuk kan santan hingga mendidih--",166_gule_nagka_kacang_pnjang_kepala_ayam_sadappppp.jpg,,
167,ayam,Chicken Nugget,2 dada ayam tanpa tulang--2 bawang putih--1 telor--4 sdm tepung tapioka--1 sdt garam--1/2 sdt merica--5 gelas tepung panko--5 sdm tepung bumbu--1/2 gelas air--1 liter minyak goreng--,"Masukan ayam kedalam food processor/blender beserta bawang putih, garam & merica. Giling sampai halus. Pindahkan ke dalam wadah lalu masukan tepung tapioka & telor. Aduk rata.--Panaskan panci kukusan berisi air, masukan adonan ayam ke dalam wadah/loyang tahan panas kurang lebih 1 cm. Padatkan lalu kukus 30 menit--Angkat. Biarkan sampai benar2 dingin--Lalu potong2 sesuai selera--Letakan tepung panko dalam wadah, dan tepung bumbu di larutkan dgn air 1/2 gelas aduk rata.--Celupkan potongan nugget kedalam tepung bumbu lalu ke dalam tepung panko. Balurkan merata--Masukan ke dalam wadah, tutup rapat. Masukan dalam kulkas 1-2 jam--Panaskan minyak lalu goreng sampai kecoklatan. Angkat dan sajikan--",167_chicken_nugget.jpg,,
168,ayam,Opor Ayam Simple,"1/2 kg ayam--2 bungkus bumbu instan opor indofood--2 sdt bumbu kunyit (saya pakai desaku bumbu kunyit)--1 bungkus sunkara kecil--secukupnya Air, gula pasir, minyak goreng, masako ayam--","Cuci ayam sampai bersih lalu taburin garam. Diamkan 1/2 jam lalu cuci bersih--Tumis bumbu instan indofood sampai harum--Masukkan air dan ayam--Tambahkan bumbu kunyit bubuk, masako ayam dan gula pasir. Aduk sampai rata--Masukkan sunkara dan aduk rata. Jangan sampai masih ada santan yang menggumpal--Cek rasa. Jika dirasa sudah cukup tunggu hingga mendidih.--",168_opor_ayam_simple.jpg,,
169,ayam,Semur Ayam Bumbu Merah,1/2 kg ayam--1 sdm kecap manis--Bumbu halus:--3 buah cabai merah--5 siung bawang merah--5 siung bawang putih--2 butir kemiri--,"Tumis bumbu halus sampai harum. Masukkan daging ayam. Aduk rata.--Masukkan 500ml air. Bumbui dengan garam, merica, dan penyedap rasa.--Diamkan hingga airnya surut, masukkan kecap, aduk rata.--Semur ayam siap disajikan. Selamat memasak --",169_semur_ayam_bumbu_merah.jpg,,
